FID,dec_ssh
vbl_ssh_allreg_dec.60627,0.64999998
vbl_ssh_allreg_dec.60628,0.58999997
vbl_ssh_allreg_dec.60629,1.45000005
vbl_ssh_allreg_dec.60630,1.78999996
vbl_ssh_allreg_dec.60631,1.92999995
vbl_ssh_allreg_dec.60633,2.17000008
vbl_ssh_allreg_dec.60634,2.25999999
vbl_ssh_allreg_dec.60635,2.4000001
vbl_ssh_allreg_dec.60636,2.47000003
vbl_ssh_allreg_dec.60637,2.52999997
vbl_ssh_allreg_dec.60638,2.5999999
vbl_ssh_allreg_dec.60639,2.67000008
vbl_ssh_allreg_dec.60640,2.74000001
vbl_ssh_allreg_dec.60641,2.78999996
vbl_ssh_allreg_dec.60642,2.82999992
vbl_ssh_allreg_dec.60643,2.88000011
vbl_ssh_allreg_dec.60644,2.93000007
vbl_ssh_allreg_dec.60645,2.97000003
vbl_ssh_allreg_dec.60646,3
vbl_ssh_allreg_dec.60647,3.03999996
vbl_ssh_allreg_dec.60648,3.06999993
vbl_ssh_allreg_dec.60649,3.1099999
vbl_ssh_allreg_dec.60650,3.1500001
vbl_ssh_allreg_dec.60651,3.17000008
vbl_ssh_allreg_dec.60652,3.17000008
vbl_ssh_allreg_dec.60653,3.17000008
vbl_ssh_allreg_dec.60654,3.17000008
vbl_ssh_allreg_dec.60655,3.1500001
vbl_ssh_allreg_dec.60656,3.11999989
vbl_ssh_allreg_dec.60657,2.99000001
vbl_ssh_allreg_dec.60658,3.1099999
vbl_ssh_allreg_dec.60659,3.18000007
vbl_ssh_allreg_dec.60660,3.28999996
vbl_ssh_allreg_dec.60661,3.3599999
vbl_ssh_allreg_dec.60662,3.4000001
vbl_ssh_allreg_dec.60663,3.42000008
vbl_ssh_allreg_dec.60664,3.45000005
vbl_ssh_allreg_dec.60665,3.47000003
vbl_ssh_allreg_dec.60666,3.48000002
vbl_ssh_allreg_dec.38,4.17999983
vbl_ssh_allreg_dec.60667,3.5
vbl_ssh_allreg_dec.60668,3.50999999
vbl_ssh_allreg_dec.60669,3.52999997
vbl_ssh_allreg_dec.60670,3.53999996
vbl_ssh_allreg_dec.60671,3.54999995
vbl_ssh_allreg_dec.60672,3.56999993
vbl_ssh_allreg_dec.60673,3.57999992
vbl_ssh_allreg_dec.60674,3.58999991
vbl_ssh_allreg_dec.60675,3.5999999
vbl_ssh_allreg_dec.60676,3.6099999
vbl_ssh_allreg_dec.60677,3.61999989
vbl_ssh_allreg_dec.60678,3.63000011
vbl_ssh_allreg_dec.60679,3.63000011
vbl_ssh_allreg_dec.60680,3.6400001
vbl_ssh_allreg_dec.60681,0.50999999
vbl_ssh_allreg_dec.60682,1.05999994
vbl_ssh_allreg_dec.60683,1.60000002
vbl_ssh_allreg_dec.60684,1.65999997
vbl_ssh_allreg_dec.60685,1.71000004
vbl_ssh_allreg_dec.60686,2.1500001
vbl_ssh_allreg_dec.60687,2.30999994
vbl_ssh_allreg_dec.60688,2.42000008
vbl_ssh_allreg_dec.60689,2.49000001
vbl_ssh_allreg_dec.60690,2.53999996
vbl_ssh_allreg_dec.60691,2.6099999
vbl_ssh_allreg_dec.60692,2.67000008
vbl_ssh_allreg_dec.60693,2.73000002
vbl_ssh_allreg_dec.60694,2.76999998
vbl_ssh_allreg_dec.60695,2.82999992
vbl_ssh_allreg_dec.60696,2.8499999
vbl_ssh_allreg_dec.60697,2.91000009
vbl_ssh_allreg_dec.60698,2.96000004
vbl_ssh_allreg_dec.60699,3
vbl_ssh_allreg_dec.60700,3.02999997
vbl_ssh_allreg_dec.60701,3.05999994
vbl_ssh_allreg_dec.60703,3.1099999
vbl_ssh_allreg_dec.60704,3.1099999
vbl_ssh_allreg_dec.60705,3.0999999
vbl_ssh_allreg_dec.60706,3.05999994
vbl_ssh_allreg_dec.60707,2.96000004
vbl_ssh_allreg_dec.60708,2.68000007
vbl_ssh_allreg_dec.60709,2.57999992
vbl_ssh_allreg_dec.60710,2.94000006
vbl_ssh_allreg_dec.60711,3.1500001
vbl_ssh_allreg_dec.60712,3.25999999
vbl_ssh_allreg_dec.60713,3.32999992
vbl_ssh_allreg_dec.60714,3.36999989
vbl_ssh_allreg_dec.60715,3.4000001
vbl_ssh_allreg_dec.60716,3.43000007
vbl_ssh_allreg_dec.60717,3.45000005
vbl_ssh_allreg_dec.60718,3.46000004
vbl_ssh_allreg_dec.60719,3.48000002
vbl_ssh_allreg_dec.60720,3.49000001
vbl_ssh_allreg_dec.60721,3.50999999
vbl_ssh_allreg_dec.60722,3.51999998
vbl_ssh_allreg_dec.60723,3.53999996
vbl_ssh_allreg_dec.60724,3.54999995
vbl_ssh_allreg_dec.60725,3.55999994
vbl_ssh_allreg_dec.60726,3.56999993
vbl_ssh_allreg_dec.60727,3.57999992
vbl_ssh_allreg_dec.60728,3.58999991
vbl_ssh_allreg_dec.60729,3.5999999
vbl_ssh_allreg_dec.60730,3.6099999
vbl_ssh_allreg_dec.60731,3.61999989
vbl_ssh_allreg_dec.60732,3.61999989
vbl_ssh_allreg_dec.60733,0.34999999
vbl_ssh_allreg_dec.60734,1.08000004
vbl_ssh_allreg_dec.60735,1.24000001
vbl_ssh_allreg_dec.60736,1.13999999
vbl_ssh_allreg_dec.39,4.19000006
vbl_ssh_allreg_dec.60737,1.79999995
vbl_ssh_allreg_dec.60738,2.1500001
vbl_ssh_allreg_dec.60739,2.33999991
vbl_ssh_allreg_dec.60740,2.44000006
vbl_ssh_allreg_dec.60741,2.5
vbl_ssh_allreg_dec.60742,2.54999995
vbl_ssh_allreg_dec.60743,2.5999999
vbl_ssh_allreg_dec.60744,2.6400001
vbl_ssh_allreg_dec.60745,2.68000007
vbl_ssh_allreg_dec.60746,2.75
vbl_ssh_allreg_dec.60747,2.76999998
vbl_ssh_allreg_dec.60748,2.83999991
vbl_ssh_allreg_dec.60749,2.9000001
vbl_ssh_allreg_dec.60750,2.94000006
vbl_ssh_allreg_dec.60751,2.97000003
vbl_ssh_allreg_dec.60752,2.99000001
vbl_ssh_allreg_dec.60753,3.02999997
vbl_ssh_allreg_dec.60754,3.03999996
vbl_ssh_allreg_dec.60755,3.03999996
vbl_ssh_allreg_dec.60756,3.01999998
vbl_ssh_allreg_dec.60757,2.96000004
vbl_ssh_allreg_dec.60758,2.78999996
vbl_ssh_allreg_dec.60759,2.47000003
vbl_ssh_allreg_dec.60760,2.20000005
vbl_ssh_allreg_dec.60761,2.75
vbl_ssh_allreg_dec.60762,3.00999999
vbl_ssh_allreg_dec.60763,3.16000009
vbl_ssh_allreg_dec.60764,3.25
vbl_ssh_allreg_dec.60765,3.30999994
vbl_ssh_allreg_dec.60766,3.3499999
vbl_ssh_allreg_dec.60767,3.38000011
vbl_ssh_allreg_dec.60768,3.41000009
vbl_ssh_allreg_dec.60769,3.42000008
vbl_ssh_allreg_dec.60770,3.44000006
vbl_ssh_allreg_dec.60771,3.46000004
vbl_ssh_allreg_dec.60772,3.47000003
vbl_ssh_allreg_dec.60773,3.49000001
vbl_ssh_allreg_dec.60774,3.5
vbl_ssh_allreg_dec.60775,3.51999998
vbl_ssh_allreg_dec.60776,3.52999997
vbl_ssh_allreg_dec.60777,3.53999996
vbl_ssh_allreg_dec.60778,3.54999995
vbl_ssh_allreg_dec.60779,3.55999994
vbl_ssh_allreg_dec.60780,3.57999992
vbl_ssh_allreg_dec.60781,3.58999991
vbl_ssh_allreg_dec.60782,3.58999991
vbl_ssh_allreg_dec.60783,3.6099999
vbl_ssh_allreg_dec.60784,3.6099999
vbl_ssh_allreg_dec.60785,0.77999997
vbl_ssh_allreg_dec.60786,1.15999997
vbl_ssh_allreg_dec.60787,2.02999997
vbl_ssh_allreg_dec.60788,2.26999998
vbl_ssh_allreg_dec.60789,2.3499999
vbl_ssh_allreg_dec.60790,2.44000006
vbl_ssh_allreg_dec.60791,2.5
vbl_ssh_allreg_dec.60792,2.53999996
vbl_ssh_allreg_dec.60793,2.56999993
vbl_ssh_allreg_dec.60794,2.5999999
vbl_ssh_allreg_dec.60795,2.67000008
vbl_ssh_allreg_dec.60796,2.71000004
vbl_ssh_allreg_dec.60797,2.76999998
vbl_ssh_allreg_dec.60798,2.80999994
vbl_ssh_allreg_dec.60799,2.83999991
vbl_ssh_allreg_dec.60800,2.8599999
vbl_ssh_allreg_dec.60801,2.8499999
vbl_ssh_allreg_dec.60802,2.94000006
vbl_ssh_allreg_dec.60803,2.97000003
vbl_ssh_allreg_dec.60804,2.98000002
vbl_ssh_allreg_dec.60805,2.96000004
vbl_ssh_allreg_dec.40,4.19000006
vbl_ssh_allreg_dec.60806,2.9000001
vbl_ssh_allreg_dec.60807,2.75
vbl_ssh_allreg_dec.60808,2.6099999
vbl_ssh_allreg_dec.60809,2.06999993
vbl_ssh_allreg_dec.60810,2.28999996
vbl_ssh_allreg_dec.60811,2.6500001
vbl_ssh_allreg_dec.60812,2.91000009
vbl_ssh_allreg_dec.60813,3.05999994
vbl_ssh_allreg_dec.60814,3.16000009
vbl_ssh_allreg_dec.60815,3.23000002
vbl_ssh_allreg_dec.60816,3.28999996
vbl_ssh_allreg_dec.60817,3.31999993
vbl_ssh_allreg_dec.60818,3.3599999
vbl_ssh_allreg_dec.60819,3.38000011
vbl_ssh_allreg_dec.60820,3.3900001
vbl_ssh_allreg_dec.60821,3.41000009
vbl_ssh_allreg_dec.60822,3.43000007
vbl_ssh_allreg_dec.60823,3.44000006
vbl_ssh_allreg_dec.60824,3.46000004
vbl_ssh_allreg_dec.60825,3.48000002
vbl_ssh_allreg_dec.60826,3.5
vbl_ssh_allreg_dec.60827,3.50999999
vbl_ssh_allreg_dec.60828,3.52999997
vbl_ssh_allreg_dec.60829,3.53999996
vbl_ssh_allreg_dec.60830,3.54999995
vbl_ssh_allreg_dec.60831,3.55999994
vbl_ssh_allreg_dec.60832,3.56999993
vbl_ssh_allreg_dec.60833,3.57999992
vbl_ssh_allreg_dec.60834,3.58999991
vbl_ssh_allreg_dec.60835,3.5999999
vbl_ssh_allreg_dec.60836,1.73000002
vbl_ssh_allreg_dec.60837,2.00999999
vbl_ssh_allreg_dec.60838,2.22000003
vbl_ssh_allreg_dec.60839,2.3599999
vbl_ssh_allreg_dec.60840,2.44000006
vbl_ssh_allreg_dec.60841,2.50999999
vbl_ssh_allreg_dec.60842,2.57999992
vbl_ssh_allreg_dec.60843,2.5999999
vbl_ssh_allreg_dec.60844,2.61999989
vbl_ssh_allreg_dec.60845,2.66000009
vbl_ssh_allreg_dec.60846,2.70000005
vbl_ssh_allreg_dec.60847,2.71000004
vbl_ssh_allreg_dec.60848,2.66000009
vbl_ssh_allreg_dec.60849,2.58999991
vbl_ssh_allreg_dec.60850,2.49000001
vbl_ssh_allreg_dec.60851,2.74000001
vbl_ssh_allreg_dec.60852,2.83999991
vbl_ssh_allreg_dec.60853,2.9000001
vbl_ssh_allreg_dec.60854,2.9000001
vbl_ssh_allreg_dec.60855,2.8499999
vbl_ssh_allreg_dec.60856,2.72000003
vbl_ssh_allreg_dec.60857,2.67000008
vbl_ssh_allreg_dec.60858,2.45000005
vbl_ssh_allreg_dec.60859,2.45000005
vbl_ssh_allreg_dec.60860,2.63000011
vbl_ssh_allreg_dec.60861,2.81999993
vbl_ssh_allreg_dec.60862,2.96000004
vbl_ssh_allreg_dec.60863,3.06999993
vbl_ssh_allreg_dec.60864,3.1500001
vbl_ssh_allreg_dec.60865,3.21000004
vbl_ssh_allreg_dec.60866,3.25999999
vbl_ssh_allreg_dec.60867,3.28999996
vbl_ssh_allreg_dec.60868,3.31999993
vbl_ssh_allreg_dec.60869,3.32999992
vbl_ssh_allreg_dec.60870,3.3599999
vbl_ssh_allreg_dec.60871,3.36999989
vbl_ssh_allreg_dec.60872,3.38000011
vbl_ssh_allreg_dec.60873,3.3900001
vbl_ssh_allreg_dec.60874,3.41000009
vbl_ssh_allreg_dec.60875,3.44000006
vbl_ssh_allreg_dec.60876,3.46000004
vbl_ssh_allreg_dec.60877,3.49000001
vbl_ssh_allreg_dec.60878,3.5
vbl_ssh_allreg_dec.60879,3.51999998
vbl_ssh_allreg_dec.60880,3.52999997
vbl_ssh_allreg_dec.60881,3.53999996
vbl_ssh_allreg_dec.60882,3.54999995
vbl_ssh_allreg_dec.60883,3.55999994
vbl_ssh_allreg_dec.60884,3.57999992
vbl_ssh_allreg_dec.60885,3.57999992
vbl_ssh_allreg_dec.60886,2.01999998
vbl_ssh_allreg_dec.60887,2.20000005
vbl_ssh_allreg_dec.60888,2.36999989
vbl_ssh_allreg_dec.60889,2.43000007
vbl_ssh_allreg_dec.60890,2.51999998
vbl_ssh_allreg_dec.60891,2.55999994
vbl_ssh_allreg_dec.60892,2.58999991
vbl_ssh_allreg_dec.60893,2.5999999
vbl_ssh_allreg_dec.60894,2.61999989
vbl_ssh_allreg_dec.60895,2.58999991
vbl_ssh_allreg_dec.60896,2.45000005
vbl_ssh_allreg_dec.60897,2.33999991
vbl_ssh_allreg_dec.60898,2.38000011
vbl_ssh_allreg_dec.60899,2.6400001
vbl_ssh_allreg_dec.60900,2.76999998
vbl_ssh_allreg_dec.60901,2.82999992
vbl_ssh_allreg_dec.60902,2.80999994
vbl_ssh_allreg_dec.60903,2.75
vbl_ssh_allreg_dec.60904,2.71000004
vbl_ssh_allreg_dec.60905,2.57999992
vbl_ssh_allreg_dec.60906,2.54999995
vbl_ssh_allreg_dec.60907,2.6500001
vbl_ssh_allreg_dec.60908,2.76999998
vbl_ssh_allreg_dec.60909,2.86999989
vbl_ssh_allreg_dec.60910,2.97000003
vbl_ssh_allreg_dec.60911,3.04999995
vbl_ssh_allreg_dec.60912,3.11999989
vbl_ssh_allreg_dec.60913,3.17000008
vbl_ssh_allreg_dec.60914,3.22000003
vbl_ssh_allreg_dec.60915,3.24000001
vbl_ssh_allreg_dec.60916,3.26999998
vbl_ssh_allreg_dec.60917,3.29999995
vbl_ssh_allreg_dec.60918,3.31999993
vbl_ssh_allreg_dec.60919,3.3599999
vbl_ssh_allreg_dec.60920,3.38000011
vbl_ssh_allreg_dec.60921,3.38000011
vbl_ssh_allreg_dec.60922,3.3900001
vbl_ssh_allreg_dec.60923,3.41000009
vbl_ssh_allreg_dec.60924,3.43000007
vbl_ssh_allreg_dec.60925,3.46000004
vbl_ssh_allreg_dec.60926,3.48000002
vbl_ssh_allreg_dec.60927,3.49000001
vbl_ssh_allreg_dec.60928,3.50999999
vbl_ssh_allreg_dec.60929,3.51999998
vbl_ssh_allreg_dec.60930,3.52999997
vbl_ssh_allreg_dec.60931,3.53999996
vbl_ssh_allreg_dec.60932,3.55999994
vbl_ssh_allreg_dec.60933,3.55999994
vbl_ssh_allreg_dec.60934,1.58000004
vbl_ssh_allreg_dec.60935,1.91999996
vbl_ssh_allreg_dec.60936,2.1400001
vbl_ssh_allreg_dec.60937,2.3499999
vbl_ssh_allreg_dec.60938,2.4000001
vbl_ssh_allreg_dec.60939,2.48000002
vbl_ssh_allreg_dec.60940,2.52999997
vbl_ssh_allreg_dec.60941,2.53999996
vbl_ssh_allreg_dec.60942,2.52999997
vbl_ssh_allreg_dec.60943,2.49000001
vbl_ssh_allreg_dec.60944,2.3499999
vbl_ssh_allreg_dec.41,4.19000006
vbl_ssh_allreg_dec.60945,2.3499999
vbl_ssh_allreg_dec.60946,1.69000006
vbl_ssh_allreg_dec.60947,2.3499999
vbl_ssh_allreg_dec.60948,2.51999998
vbl_ssh_allreg_dec.60949,2.6500001
vbl_ssh_allreg_dec.60950,2.75999999
vbl_ssh_allreg_dec.60951,2.76999998
vbl_ssh_allreg_dec.60952,2.75
vbl_ssh_allreg_dec.60953,2.73000002
vbl_ssh_allreg_dec.60954,2.66000009
vbl_ssh_allreg_dec.60955,2.6400001
vbl_ssh_allreg_dec.60956,2.68000007
vbl_ssh_allreg_dec.60957,2.74000001
vbl_ssh_allreg_dec.60958,2.79999995
vbl_ssh_allreg_dec.60959,2.8599999
vbl_ssh_allreg_dec.60960,2.93000007
vbl_ssh_allreg_dec.60961,3.00999999
vbl_ssh_allreg_dec.60962,3.06999993
vbl_ssh_allreg_dec.60963,3.11999989
vbl_ssh_allreg_dec.60964,3.16000009
vbl_ssh_allreg_dec.60965,3.20000005
vbl_ssh_allreg_dec.60966,3.24000001
vbl_ssh_allreg_dec.60967,3.26999998
vbl_ssh_allreg_dec.60968,3.30999994
vbl_ssh_allreg_dec.60969,3.33999991
vbl_ssh_allreg_dec.60970,3.3499999
vbl_ssh_allreg_dec.60971,3.3499999
vbl_ssh_allreg_dec.60972,3.3599999
vbl_ssh_allreg_dec.60973,3.38000011
vbl_ssh_allreg_dec.60974,3.4000001
vbl_ssh_allreg_dec.60975,3.43000007
vbl_ssh_allreg_dec.60976,3.45000005
vbl_ssh_allreg_dec.60977,3.46000004
vbl_ssh_allreg_dec.60978,3.48000002
vbl_ssh_allreg_dec.42,4.19999981
vbl_ssh_allreg_dec.60979,3.5
vbl_ssh_allreg_dec.60980,3.50999999
vbl_ssh_allreg_dec.60981,3.51999998
vbl_ssh_allreg_dec.60982,3.53999996
vbl_ssh_allreg_dec.60983,3.53999996
vbl_ssh_allreg_dec.60984,1.95000005
vbl_ssh_allreg_dec.60985,2.18000007
vbl_ssh_allreg_dec.60986,2.28999996
vbl_ssh_allreg_dec.60987,2.3499999
vbl_ssh_allreg_dec.60988,2.43000007
vbl_ssh_allreg_dec.60989,2.45000005
vbl_ssh_allreg_dec.60990,2.43000007
vbl_ssh_allreg_dec.60991,2.36999989
vbl_ssh_allreg_dec.60992,2.19000006
vbl_ssh_allreg_dec.60993,2.11999989
vbl_ssh_allreg_dec.60994,1.86000001
vbl_ssh_allreg_dec.60995,2.31999993
vbl_ssh_allreg_dec.60996,2.4000001
vbl_ssh_allreg_dec.60997,2.54999995
vbl_ssh_allreg_dec.60998,2.67000008
vbl_ssh_allreg_dec.60999,2.72000003
vbl_ssh_allreg_dec.61000,2.72000003
vbl_ssh_allreg_dec.61001,2.71000004
vbl_ssh_allreg_dec.61002,2.68000007
vbl_ssh_allreg_dec.61003,2.67000008
vbl_ssh_allreg_dec.61004,2.68000007
vbl_ssh_allreg_dec.61005,2.71000004
vbl_ssh_allreg_dec.61006,2.74000001
vbl_ssh_allreg_dec.61007,2.77999997
vbl_ssh_allreg_dec.61008,2.80999994
vbl_ssh_allreg_dec.61009,2.8599999
vbl_ssh_allreg_dec.61010,2.93000007
vbl_ssh_allreg_dec.61011,3
vbl_ssh_allreg_dec.61012,3.05999994
vbl_ssh_allreg_dec.61013,3.11999989
vbl_ssh_allreg_dec.61014,3.17000008
vbl_ssh_allreg_dec.61015,3.20000005
vbl_ssh_allreg_dec.61016,3.24000001
vbl_ssh_allreg_dec.61017,3.26999998
vbl_ssh_allreg_dec.61018,3.28999996
vbl_ssh_allreg_dec.61019,3.30999994
vbl_ssh_allreg_dec.61020,3.31999993
vbl_ssh_allreg_dec.61021,3.33999991
vbl_ssh_allreg_dec.61022,3.3599999
vbl_ssh_allreg_dec.61023,3.38000011
vbl_ssh_allreg_dec.61024,3.4000001
vbl_ssh_allreg_dec.61025,3.42000008
vbl_ssh_allreg_dec.61026,3.44000006
vbl_ssh_allreg_dec.61027,3.46000004
vbl_ssh_allreg_dec.61028,3.47000003
vbl_ssh_allreg_dec.61029,3.48000002
vbl_ssh_allreg_dec.61030,3.5
vbl_ssh_allreg_dec.61031,3.51999998
vbl_ssh_allreg_dec.61032,3.51999998
vbl_ssh_allreg_dec.61033,1.84000003
vbl_ssh_allreg_dec.61034,1.96000004
vbl_ssh_allreg_dec.61035,1.94000006
vbl_ssh_allreg_dec.61036,2.21000004
vbl_ssh_allreg_dec.61037,2.38000011
vbl_ssh_allreg_dec.61038,2.3599999
vbl_ssh_allreg_dec.61039,2.38000011
vbl_ssh_allreg_dec.61040,2.3499999
vbl_ssh_allreg_dec.61041,2.24000001
vbl_ssh_allreg_dec.61042,2.25
vbl_ssh_allreg_dec.61043,2.1400001
vbl_ssh_allreg_dec.61044,2.3499999
vbl_ssh_allreg_dec.61045,2.38000011
vbl_ssh_allreg_dec.61046,2.49000001
vbl_ssh_allreg_dec.61047,2.58999991
vbl_ssh_allreg_dec.43,4.19999981
vbl_ssh_allreg_dec.61048,2.6500001
vbl_ssh_allreg_dec.61049,2.68000007
vbl_ssh_allreg_dec.61050,2.67000008
vbl_ssh_allreg_dec.61051,2.66000009
vbl_ssh_allreg_dec.61052,2.6500001
vbl_ssh_allreg_dec.61053,2.6500001
vbl_ssh_allreg_dec.61054,2.6500001
vbl_ssh_allreg_dec.61055,2.6400001
vbl_ssh_allreg_dec.61056,2.63000011
vbl_ssh_allreg_dec.61057,2.63000011
vbl_ssh_allreg_dec.61058,2.72000003
vbl_ssh_allreg_dec.61059,2.75999999
vbl_ssh_allreg_dec.61060,2.82999992
vbl_ssh_allreg_dec.61061,2.92000008
vbl_ssh_allreg_dec.61062,3
vbl_ssh_allreg_dec.61063,3.06999993
vbl_ssh_allreg_dec.61064,3.1099999
vbl_ssh_allreg_dec.61065,3.1500001
vbl_ssh_allreg_dec.61066,3.18000007
vbl_ssh_allreg_dec.61067,3.20000005
vbl_ssh_allreg_dec.61068,3.22000003
vbl_ssh_allreg_dec.61069,3.25999999
vbl_ssh_allreg_dec.61070,3.28999996
vbl_ssh_allreg_dec.61071,3.31999993
vbl_ssh_allreg_dec.61072,3.33999991
vbl_ssh_allreg_dec.61073,3.3599999
vbl_ssh_allreg_dec.61074,3.38000011
vbl_ssh_allreg_dec.61075,3.4000001
vbl_ssh_allreg_dec.61076,3.42000008
vbl_ssh_allreg_dec.61077,3.43000007
vbl_ssh_allreg_dec.61078,3.45000005
vbl_ssh_allreg_dec.61079,3.46000004
vbl_ssh_allreg_dec.61080,3.48000002
vbl_ssh_allreg_dec.61081,3.5
vbl_ssh_allreg_dec.44,4.21000004
vbl_ssh_allreg_dec.61082,3.50999999
vbl_ssh_allreg_dec.61083,1.11000001
vbl_ssh_allreg_dec.61084,1.61000001
vbl_ssh_allreg_dec.61085,1.57000005
vbl_ssh_allreg_dec.61086,1.45000005
vbl_ssh_allreg_dec.61087,2.0999999
vbl_ssh_allreg_dec.61088,2.25
vbl_ssh_allreg_dec.61089,2.25999999
vbl_ssh_allreg_dec.61090,2.30999994
vbl_ssh_allreg_dec.61091,2.31999993
vbl_ssh_allreg_dec.61092,2.26999998
vbl_ssh_allreg_dec.61093,2.26999998
vbl_ssh_allreg_dec.61094,2.25999999
vbl_ssh_allreg_dec.61095,2.38000011
vbl_ssh_allreg_dec.61096,2.38000011
vbl_ssh_allreg_dec.61097,2.45000005
vbl_ssh_allreg_dec.61098,2.51999998
vbl_ssh_allreg_dec.61099,2.57999992
vbl_ssh_allreg_dec.61100,2.61999989
vbl_ssh_allreg_dec.61101,2.61999989
vbl_ssh_allreg_dec.61102,2.6099999
vbl_ssh_allreg_dec.61103,2.6099999
vbl_ssh_allreg_dec.61104,2.58999991
vbl_ssh_allreg_dec.61105,2.56999993
vbl_ssh_allreg_dec.61106,2.51999998
vbl_ssh_allreg_dec.61107,2.44000006
vbl_ssh_allreg_dec.61108,2.17000008
vbl_ssh_allreg_dec.61109,2.1400001
vbl_ssh_allreg_dec.61110,2.5999999
vbl_ssh_allreg_dec.61111,2.70000005
vbl_ssh_allreg_dec.61112,2.80999994
vbl_ssh_allreg_dec.61113,2.92000008
vbl_ssh_allreg_dec.61114,3
vbl_ssh_allreg_dec.61115,3.04999995
vbl_ssh_allreg_dec.61116,3.07999992
vbl_ssh_allreg_dec.61117,3.1099999
vbl_ssh_allreg_dec.61118,3.1099999
vbl_ssh_allreg_dec.61119,3.11999989
vbl_ssh_allreg_dec.61120,3.1500001
vbl_ssh_allreg_dec.61121,3.21000004
vbl_ssh_allreg_dec.61122,3.25999999
vbl_ssh_allreg_dec.61123,3.29999995
vbl_ssh_allreg_dec.61124,3.32999992
vbl_ssh_allreg_dec.61125,3.3499999
vbl_ssh_allreg_dec.61126,3.38000011
vbl_ssh_allreg_dec.61127,3.4000001
vbl_ssh_allreg_dec.61128,3.41000009
vbl_ssh_allreg_dec.61129,3.43000007
vbl_ssh_allreg_dec.61130,3.45000005
vbl_ssh_allreg_dec.61131,3.47000003
vbl_ssh_allreg_dec.61132,3.48000002
vbl_ssh_allreg_dec.61133,3.49000001
vbl_ssh_allreg_dec.61134,1.16999996
vbl_ssh_allreg_dec.61135,1.49000001
vbl_ssh_allreg_dec.61136,1.52999997
vbl_ssh_allreg_dec.61137,1.45000005
vbl_ssh_allreg_dec.61138,2.02999997
vbl_ssh_allreg_dec.61139,2.08999991
vbl_ssh_allreg_dec.61140,2.18000007
vbl_ssh_allreg_dec.61141,2.22000003
vbl_ssh_allreg_dec.61142,2.24000001
vbl_ssh_allreg_dec.61143,2.25
vbl_ssh_allreg_dec.61144,2.28999996
vbl_ssh_allreg_dec.61145,2.29999995
vbl_ssh_allreg_dec.61146,2.3900001
vbl_ssh_allreg_dec.61147,2.4000001
vbl_ssh_allreg_dec.61148,2.43000007
vbl_ssh_allreg_dec.61149,2.47000003
vbl_ssh_allreg_dec.61150,2.51999998
vbl_ssh_allreg_dec.61151,2.55999994
vbl_ssh_allreg_dec.61153,2.55999994
vbl_ssh_allreg_dec.61154,2.54999995
vbl_ssh_allreg_dec.61155,2.51999998
vbl_ssh_allreg_dec.61156,2.47000003
vbl_ssh_allreg_dec.61157,2.3900001
vbl_ssh_allreg_dec.61158,2.24000001
vbl_ssh_allreg_dec.61159,2.38000011
vbl_ssh_allreg_dec.61160,2.55999994
vbl_ssh_allreg_dec.61161,2.67000008
vbl_ssh_allreg_dec.61162,2.79999995
vbl_ssh_allreg_dec.61163,2.92000008
vbl_ssh_allreg_dec.61164,2.99000001
vbl_ssh_allreg_dec.61165,3.02999997
vbl_ssh_allreg_dec.61166,3.02999997
vbl_ssh_allreg_dec.61167,2.97000003
vbl_ssh_allreg_dec.61168,2.94000006
vbl_ssh_allreg_dec.61169,2.99000001
vbl_ssh_allreg_dec.61170,3.06999993
vbl_ssh_allreg_dec.61171,3.17000008
vbl_ssh_allreg_dec.61172,3.25
vbl_ssh_allreg_dec.61173,3.28999996
vbl_ssh_allreg_dec.61174,3.31999993
vbl_ssh_allreg_dec.61175,3.3499999
vbl_ssh_allreg_dec.61176,3.36999989
vbl_ssh_allreg_dec.61177,3.3900001
vbl_ssh_allreg_dec.61178,3.41000009
vbl_ssh_allreg_dec.61179,3.43000007
vbl_ssh_allreg_dec.61180,3.45000005
vbl_ssh_allreg_dec.61181,3.47000003
vbl_ssh_allreg_dec.61182,3.48000002
vbl_ssh_allreg_dec.61183,1.26999998
vbl_ssh_allreg_dec.61184,1.35000002
vbl_ssh_allreg_dec.61185,1.29999995
vbl_ssh_allreg_dec.61186,1.77999997
vbl_ssh_allreg_dec.45,4.21000004
vbl_ssh_allreg_dec.61187,1.99000001
vbl_ssh_allreg_dec.61188,2.02999997
vbl_ssh_allreg_dec.61189,2.13000011
vbl_ssh_allreg_dec.61190,2.08999991
vbl_ssh_allreg_dec.61191,2.19000006
vbl_ssh_allreg_dec.61192,2.25
vbl_ssh_allreg_dec.61193,2.29999995
vbl_ssh_allreg_dec.61194,2.38000011
vbl_ssh_allreg_dec.61195,2.3900001
vbl_ssh_allreg_dec.61196,2.4000001
vbl_ssh_allreg_dec.61197,2.43000007
vbl_ssh_allreg_dec.61198,2.47000003
vbl_ssh_allreg_dec.61199,2.5
vbl_ssh_allreg_dec.61200,2.50999999
vbl_ssh_allreg_dec.61201,2.50999999
vbl_ssh_allreg_dec.61202,2.48000002
vbl_ssh_allreg_dec.61203,2.44000006
vbl_ssh_allreg_dec.61204,2.38000011
vbl_ssh_allreg_dec.61205,2.26999998
vbl_ssh_allreg_dec.61206,2.06999993
