FID,mar_ssh
vbl_ssh_allreg_mar.45651,1.45000005
vbl_ssh_allreg_mar.45652,1.5
vbl_ssh_allreg_mar.45653,1.53999996
vbl_ssh_allreg_mar.45654,1.57000005
vbl_ssh_allreg_mar.45655,1.59000003
vbl_ssh_allreg_mar.45656,1.61000001
vbl_ssh_allreg_mar.45657,1.63
vbl_ssh_allreg_mar.45658,1.63999999
vbl_ssh_allreg_mar.45659,1.64999998
vbl_ssh_allreg_mar.45660,1.66999996
vbl_ssh_allreg_mar.45661,1.67999995
vbl_ssh_allreg_mar.45662,1.69000006
vbl_ssh_allreg_mar.45663,1.70000005
vbl_ssh_allreg_mar.45664,1.71000004
vbl_ssh_allreg_mar.45665,1.72000003
vbl_ssh_allreg_mar.45666,0.85000002
vbl_ssh_allreg_mar.45667,0.94
vbl_ssh_allreg_mar.45668,1
vbl_ssh_allreg_mar.45669,1.07000005
vbl_ssh_allreg_mar.45670,1.12
vbl_ssh_allreg_mar.45671,1.16999996
vbl_ssh_allreg_mar.45672,1.23000002
vbl_ssh_allreg_mar.45673,1.26999998
vbl_ssh_allreg_mar.45674,1.32000005
vbl_ssh_allreg_mar.45675,1.37
vbl_ssh_allreg_mar.45676,1.41999996
vbl_ssh_allreg_mar.45677,1.46000004
vbl_ssh_allreg_mar.45678,1.50999999
vbl_ssh_allreg_mar.45679,1.54999995
vbl_ssh_allreg_mar.45680,1.58000004
vbl_ssh_allreg_mar.45681,1.60000002
vbl_ssh_allreg_mar.45682,1.62
vbl_ssh_allreg_mar.45683,1.63
vbl_ssh_allreg_mar.45684,1.64999998
vbl_ssh_allreg_mar.45685,1.65999997
vbl_ssh_allreg_mar.45686,1.66999996
vbl_ssh_allreg_mar.45687,1.67999995
vbl_ssh_allreg_mar.45688,1.69000006
vbl_ssh_allreg_mar.45689,1.71000004
vbl_ssh_allreg_mar.45690,1.72000003
vbl_ssh_allreg_mar.45691,1.73000002
vbl_ssh_allreg_mar.45692,0.75
vbl_ssh_allreg_mar.45693,0.89999998
vbl_ssh_allreg_mar.45694,0.95999998
vbl_ssh_allreg_mar.45695,1.01999998
vbl_ssh_allreg_mar.45696,1.07000005
vbl_ssh_allreg_mar.45697,1.13
vbl_ssh_allreg_mar.45698,1.17999995
vbl_ssh_allreg_mar.45699,1.24000001
vbl_ssh_allreg_mar.45700,1.28999996
vbl_ssh_allreg_mar.45701,1.34000003
vbl_ssh_allreg_mar.45702,1.38999999
vbl_ssh_allreg_mar.45703,1.42999995
vbl_ssh_allreg_mar.45704,1.47000003
vbl_ssh_allreg_mar.45705,1.51999998
vbl_ssh_allreg_mar.45706,1.55999994
vbl_ssh_allreg_mar.45707,1.58000004
vbl_ssh_allreg_mar.45708,1.60000002
vbl_ssh_allreg_mar.45709,1.62
vbl_ssh_allreg_mar.45710,1.63999999
vbl_ssh_allreg_mar.45711,1.64999998
vbl_ssh_allreg_mar.45712,1.65999997
vbl_ssh_allreg_mar.45713,1.67999995
vbl_ssh_allreg_mar.45714,1.69000006
vbl_ssh_allreg_mar.45715,1.70000005
vbl_ssh_allreg_mar.45716,1.71000004
vbl_ssh_allreg_mar.45717,1.72000003
vbl_ssh_allreg_mar.45718,0.81999999
vbl_ssh_allreg_mar.45719,0.92000002
vbl_ssh_allreg_mar.45720,0.98000002
vbl_ssh_allreg_mar.45721,1.02999997
vbl_ssh_allreg_mar.45722,1.09000003
vbl_ssh_allreg_mar.45723,1.14999998
vbl_ssh_allreg_mar.45724,1.20000005
vbl_ssh_allreg_mar.45725,1.25
vbl_ssh_allreg_mar.45726,1.29999995
vbl_ssh_allreg_mar.45727,1.35000002
vbl_ssh_allreg_mar.45728,1.39999998
vbl_ssh_allreg_mar.45729,1.44000006
vbl_ssh_allreg_mar.45730,1.48000002
vbl_ssh_allreg_mar.45731,1.51999998
vbl_ssh_allreg_mar.45732,1.55999994
vbl_ssh_allreg_mar.45733,1.59000003
vbl_ssh_allreg_mar.45734,1.61000001
vbl_ssh_allreg_mar.45735,1.63
vbl_ssh_allreg_mar.45736,1.63999999
vbl_ssh_allreg_mar.45737,1.64999998
vbl_ssh_allreg_mar.45738,1.66999996
vbl_ssh_allreg_mar.45739,1.67999995
vbl_ssh_allreg_mar.45740,1.69000006
vbl_ssh_allreg_mar.45741,1.70000005
vbl_ssh_allreg_mar.45742,1.71000004
vbl_ssh_allreg_mar.45743,1.72000003
vbl_ssh_allreg_mar.45744,0.67000002
vbl_ssh_allreg_mar.45745,0.87
vbl_ssh_allreg_mar.45746,0.94
vbl_ssh_allreg_mar.45747,0.99000001
vbl_ssh_allreg_mar.45748,1.04999995
vbl_ssh_allreg_mar.45749,1.11000001
vbl_ssh_allreg_mar.45750,1.16999996
vbl_ssh_allreg_mar.45751,1.22000003
vbl_ssh_allreg_mar.45752,1.26999998
vbl_ssh_allreg_mar.45753,1.32000005
vbl_ssh_allreg_mar.45754,1.37
vbl_ssh_allreg_mar.45755,1.40999997
vbl_ssh_allreg_mar.45756,1.45000005
vbl_ssh_allreg_mar.45757,1.49000001
vbl_ssh_allreg_mar.45758,1.52999997
vbl_ssh_allreg_mar.45759,1.57000005
vbl_ssh_allreg_mar.45760,1.59000003
vbl_ssh_allreg_mar.45761,1.61000001
vbl_ssh_allreg_mar.45762,1.63
vbl_ssh_allreg_mar.45763,1.63999999
vbl_ssh_allreg_mar.45764,1.65999997
vbl_ssh_allreg_mar.45765,1.66999996
vbl_ssh_allreg_mar.45766,1.67999995
vbl_ssh_allreg_mar.45767,1.69000006
vbl_ssh_allreg_mar.45768,1.70000005
vbl_ssh_allreg_mar.45769,1.72000003
vbl_ssh_allreg_mar.45770,0.75
vbl_ssh_allreg_mar.45771,0.88999999
vbl_ssh_allreg_mar.45772,0.94999999
vbl_ssh_allreg_mar.45773,1.00999999
vbl_ssh_allreg_mar.45774,1.07000005
vbl_ssh_allreg_mar.45775,1.13
vbl_ssh_allreg_mar.45776,1.17999995
vbl_ssh_allreg_mar.45777,1.23000002
vbl_ssh_allreg_mar.45778,1.27999997
vbl_ssh_allreg_mar.45779,1.33000004
vbl_ssh_allreg_mar.45780,1.38
vbl_ssh_allreg_mar.45781,1.41999996
vbl_ssh_allreg_mar.45782,1.46000004
vbl_ssh_allreg_mar.45783,1.5
vbl_ssh_allreg_mar.45784,1.53999996
vbl_ssh_allreg_mar.45785,1.57000005
vbl_ssh_allreg_mar.45786,1.60000002
vbl_ssh_allreg_mar.45787,1.61000001
vbl_ssh_allreg_mar.45788,1.63
vbl_ssh_allreg_mar.45789,1.64999998
vbl_ssh_allreg_mar.45790,1.65999997
vbl_ssh_allreg_mar.45791,1.66999996
vbl_ssh_allreg_mar.45792,1.67999995
vbl_ssh_allreg_mar.45793,1.70000005
vbl_ssh_allreg_mar.45794,1.71000004
vbl_ssh_allreg_mar.45795,1.72000003
vbl_ssh_allreg_mar.45796,0.81999999
vbl_ssh_allreg_mar.45797,0.89999998
vbl_ssh_allreg_mar.45798,0.95999998
vbl_ssh_allreg_mar.45799,1.02999997
vbl_ssh_allreg_mar.45800,1.09000003
vbl_ssh_allreg_mar.45801,1.13999999
vbl_ssh_allreg_mar.45802,1.19000006
vbl_ssh_allreg_mar.45803,1.25
vbl_ssh_allreg_mar.45804,1.29999995
vbl_ssh_allreg_mar.45805,1.35000002
vbl_ssh_allreg_mar.45806,1.38999999
vbl_ssh_allreg_mar.45807,1.42999995
vbl_ssh_allreg_mar.45808,1.47000003
vbl_ssh_allreg_mar.45809,1.5
vbl_ssh_allreg_mar.45810,1.53999996
vbl_ssh_allreg_mar.45811,1.58000004
vbl_ssh_allreg_mar.45812,1.60000002
vbl_ssh_allreg_mar.45813,1.62
vbl_ssh_allreg_mar.45814,1.63999999
vbl_ssh_allreg_mar.45815,1.64999998
vbl_ssh_allreg_mar.45816,1.65999997
vbl_ssh_allreg_mar.45817,1.66999996
vbl_ssh_allreg_mar.45818,1.69000006
vbl_ssh_allreg_mar.45819,1.70000005
vbl_ssh_allreg_mar.45820,1.71000004
vbl_ssh_allreg_mar.45821,1.72000003
vbl_ssh_allreg_mar.45822,0.83999997
vbl_ssh_allreg_mar.45823,0.92000002
vbl_ssh_allreg_mar.45824,0.98000002
vbl_ssh_allreg_mar.45825,1.04999995
vbl_ssh_allreg_mar.45826,1.10000002
vbl_ssh_allreg_mar.45827,1.15999997
vbl_ssh_allreg_mar.45828,1.21000004
vbl_ssh_allreg_mar.45829,1.25999999
vbl_ssh_allreg_mar.45830,1.30999994
vbl_ssh_allreg_mar.45831,1.36000001
vbl_ssh_allreg_mar.45832,1.39999998
vbl_ssh_allreg_mar.45833,1.44000006
vbl_ssh_allreg_mar.45834,1.47000003
vbl_ssh_allreg_mar.45835,1.5
vbl_ssh_allreg_mar.45836,1.54999995
vbl_ssh_allreg_mar.45837,1.58000004
vbl_ssh_allreg_mar.45838,1.60000002
vbl_ssh_allreg_mar.45839,1.62
vbl_ssh_allreg_mar.45840,1.63999999
vbl_ssh_allreg_mar.45841,1.64999998
vbl_ssh_allreg_mar.45842,1.65999997
vbl_ssh_allreg_mar.45843,1.67999995
vbl_ssh_allreg_mar.45844,1.69000006
vbl_ssh_allreg_mar.45845,1.70000005
vbl_ssh_allreg_mar.45846,1.72000003
vbl_ssh_allreg_mar.45847,0.69999999
vbl_ssh_allreg_mar.45848,0.86000001
vbl_ssh_allreg_mar.45849,0.93000001
vbl_ssh_allreg_mar.45850,1
vbl_ssh_allreg_mar.45851,1.05999994
vbl_ssh_allreg_mar.45852,1.12
vbl_ssh_allreg_mar.45853,1.16999996
vbl_ssh_allreg_mar.45854,1.22000003
vbl_ssh_allreg_mar.45855,1.26999998
vbl_ssh_allreg_mar.45856,1.32000005
vbl_ssh_allreg_mar.45857,1.37
vbl_ssh_allreg_mar.45858,1.40999997
vbl_ssh_allreg_mar.45859,1.44000006
vbl_ssh_allreg_mar.45860,1.48000002
vbl_ssh_allreg_mar.45861,1.50999999
vbl_ssh_allreg_mar.45862,1.54999995
vbl_ssh_allreg_mar.45863,1.59000003
vbl_ssh_allreg_mar.45864,1.61000001
vbl_ssh_allreg_mar.45865,1.62
vbl_ssh_allreg_mar.45866,1.63999999
vbl_ssh_allreg_mar.45867,1.64999998
vbl_ssh_allreg_mar.45868,1.66999996
vbl_ssh_allreg_mar.45869,1.67999995
vbl_ssh_allreg_mar.45870,1.69000006
vbl_ssh_allreg_mar.45871,1.71000004
vbl_ssh_allreg_mar.45872,1.72000003
vbl_ssh_allreg_mar.45873,0.75999999
vbl_ssh_allreg_mar.45874,0.87
vbl_ssh_allreg_mar.45875,0.94
vbl_ssh_allreg_mar.45876,1.01999998
vbl_ssh_allreg_mar.45877,1.08000004
vbl_ssh_allreg_mar.45878,1.13
vbl_ssh_allreg_mar.45879,1.19000006
vbl_ssh_allreg_mar.45880,1.24000001
vbl_ssh_allreg_mar.45881,1.27999997
vbl_ssh_allreg_mar.45882,1.33000004
vbl_ssh_allreg_mar.45883,1.37
vbl_ssh_allreg_mar.45884,1.40999997
vbl_ssh_allreg_mar.45885,1.45000005
vbl_ssh_allreg_mar.45886,1.48000002
vbl_ssh_allreg_mar.45887,1.50999999
vbl_ssh_allreg_mar.45888,1.54999995
vbl_ssh_allreg_mar.45889,1.59000003
vbl_ssh_allreg_mar.45890,1.61000001
vbl_ssh_allreg_mar.45891,1.63
vbl_ssh_allreg_mar.45892,1.63999999
vbl_ssh_allreg_mar.45893,1.65999997
vbl_ssh_allreg_mar.45894,1.66999996
vbl_ssh_allreg_mar.45895,1.67999995
vbl_ssh_allreg_mar.45896,1.69000006
vbl_ssh_allreg_mar.45897,1.71000004
vbl_ssh_allreg_mar.45898,1.72000003
vbl_ssh_allreg_mar.45899,0.77999997
vbl_ssh_allreg_mar.45900,0.88
vbl_ssh_allreg_mar.45901,0.95999998
vbl_ssh_allreg_mar.45902,1.02999997
vbl_ssh_allreg_mar.45903,1.09000003
vbl_ssh_allreg_mar.45904,1.13999999
vbl_ssh_allreg_mar.45905,1.19000006
vbl_ssh_allreg_mar.45906,1.24000001
vbl_ssh_allreg_mar.45907,1.28999996
vbl_ssh_allreg_mar.45908,1.33000004
vbl_ssh_allreg_mar.45909,1.38
vbl_ssh_allreg_mar.45910,1.40999997
vbl_ssh_allreg_mar.45911,1.45000005
vbl_ssh_allreg_mar.45912,1.48000002
vbl_ssh_allreg_mar.45913,1.50999999
vbl_ssh_allreg_mar.45914,1.54999995
vbl_ssh_allreg_mar.45915,1.59000003
vbl_ssh_allreg_mar.45916,1.61000001
vbl_ssh_allreg_mar.45917,1.63
vbl_ssh_allreg_mar.45918,1.63999999
vbl_ssh_allreg_mar.45919,1.65999997
vbl_ssh_allreg_mar.45920,1.66999996
vbl_ssh_allreg_mar.45921,1.67999995
vbl_ssh_allreg_mar.45922,1.70000005
vbl_ssh_allreg_mar.45923,1.71000004
vbl_ssh_allreg_mar.45924,0.66000003
vbl_ssh_allreg_mar.45925,0.81999999
vbl_ssh_allreg_mar.45926,0.88999999
vbl_ssh_allreg_mar.45927,0.97000003
vbl_ssh_allreg_mar.45928,1.03999996
vbl_ssh_allreg_mar.45929,1.10000002
vbl_ssh_allreg_mar.45930,1.14999998
vbl_ssh_allreg_mar.45931,1.20000005
vbl_ssh_allreg_mar.45932,1.25
vbl_ssh_allreg_mar.45933,1.28999996
vbl_ssh_allreg_mar.45934,1.33000004
vbl_ssh_allreg_mar.45935,1.37
vbl_ssh_allreg_mar.45936,1.40999997
vbl_ssh_allreg_mar.45937,1.45000005
vbl_ssh_allreg_mar.45938,1.48000002
vbl_ssh_allreg_mar.45939,1.50999999
vbl_ssh_allreg_mar.45940,1.54999995
vbl_ssh_allreg_mar.45941,1.59000003
vbl_ssh_allreg_mar.45942,1.61000001
vbl_ssh_allreg_mar.45943,1.63
vbl_ssh_allreg_mar.45944,1.63999999
vbl_ssh_allreg_mar.45945,1.65999997
vbl_ssh_allreg_mar.45946,1.66999996
vbl_ssh_allreg_mar.45947,1.69000006
vbl_ssh_allreg_mar.45948,1.70000005
vbl_ssh_allreg_mar.45949,1.71000004
vbl_ssh_allreg_mar.45950,0.70999998
vbl_ssh_allreg_mar.45951,0.82999998
vbl_ssh_allreg_mar.45952,0.91000003
vbl_ssh_allreg_mar.45953,0.98000002
vbl_ssh_allreg_mar.45954,1.03999996
vbl_ssh_allreg_mar.45955,1.10000002
vbl_ssh_allreg_mar.45956,1.15999997
vbl_ssh_allreg_mar.45957,1.21000004
vbl_ssh_allreg_mar.45958,1.25
vbl_ssh_allreg_mar.45959,1.28999996
vbl_ssh_allreg_mar.45960,1.33000004
vbl_ssh_allreg_mar.45961,1.37
vbl_ssh_allreg_mar.45962,1.40999997
vbl_ssh_allreg_mar.45963,1.45000005
vbl_ssh_allreg_mar.45964,1.48000002
vbl_ssh_allreg_mar.45965,1.50999999
vbl_ssh_allreg_mar.45966,1.54999995
vbl_ssh_allreg_mar.45967,1.59000003
vbl_ssh_allreg_mar.45968,1.61000001
vbl_ssh_allreg_mar.45969,1.63
vbl_ssh_allreg_mar.45970,1.64999998
vbl_ssh_allreg_mar.45971,1.65999997
vbl_ssh_allreg_mar.45972,1.66999996
vbl_ssh_allreg_mar.45973,1.69000006
vbl_ssh_allreg_mar.45974,1.70000005
vbl_ssh_allreg_mar.45975,1.71000004
vbl_ssh_allreg_mar.45976,0.74000001
vbl_ssh_allreg_mar.45977,0.83999997
vbl_ssh_allreg_mar.45978,0.91000003
vbl_ssh_allreg_mar.45979,0.98000002
vbl_ssh_allreg_mar.45980,1.04999995
vbl_ssh_allreg_mar.45981,1.10000002
vbl_ssh_allreg_mar.45982,1.15999997
vbl_ssh_allreg_mar.45983,1.20000005
vbl_ssh_allreg_mar.45984,1.25
vbl_ssh_allreg_mar.45985,1.28999996
vbl_ssh_allreg_mar.45986,1.33000004
vbl_ssh_allreg_mar.45987,1.37
vbl_ssh_allreg_mar.45988,1.40999997
vbl_ssh_allreg_mar.45989,1.44000006
vbl_ssh_allreg_mar.45990,1.48000002
vbl_ssh_allreg_mar.45991,1.50999999
vbl_ssh_allreg_mar.45992,1.53999996
vbl_ssh_allreg_mar.45993,1.59000003
vbl_ssh_allreg_mar.45994,1.61000001
vbl_ssh_allreg_mar.45995,1.63
vbl_ssh_allreg_mar.45996,1.64999998
vbl_ssh_allreg_mar.45997,1.65999997
vbl_ssh_allreg_mar.45998,1.66999996
vbl_ssh_allreg_mar.45999,1.69000006
vbl_ssh_allreg_mar.46000,1.70000005
vbl_ssh_allreg_mar.46001,0.75
vbl_ssh_allreg_mar.46002,0.85000002
vbl_ssh_allreg_mar.46003,0.92000002
vbl_ssh_allreg_mar.46004,0.99000001
vbl_ssh_allreg_mar.46005,1.04999995
vbl_ssh_allreg_mar.46006,1.10000002
vbl_ssh_allreg_mar.46007,1.15999997
vbl_ssh_allreg_mar.46008,1.20000005
vbl_ssh_allreg_mar.46009,1.25
vbl_ssh_allreg_mar.46010,1.28999996
vbl_ssh_allreg_mar.46011,1.33000004
vbl_ssh_allreg_mar.46012,1.37
vbl_ssh_allreg_mar.46013,1.39999998
vbl_ssh_allreg_mar.46014,1.44000006
vbl_ssh_allreg_mar.46015,1.47000003
vbl_ssh_allreg_mar.46016,1.5
vbl_ssh_allreg_mar.46017,1.53999996
vbl_ssh_allreg_mar.46018,1.58000004
vbl_ssh_allreg_mar.46019,1.61000001
vbl_ssh_allreg_mar.46020,1.63
vbl_ssh_allreg_mar.46021,1.64999998
vbl_ssh_allreg_mar.46022,1.65999997
vbl_ssh_allreg_mar.46023,1.66999996
vbl_ssh_allreg_mar.46024,1.69000006
vbl_ssh_allreg_mar.46025,1.70000005
vbl_ssh_allreg_mar.46026,0.79000002
vbl_ssh_allreg_mar.46027,0.85000002
vbl_ssh_allreg_mar.46028,0.92000002
vbl_ssh_allreg_mar.46029,0.99000001
vbl_ssh_allreg_mar.46030,1.04999995
vbl_ssh_allreg_mar.46031,1.10000002
vbl_ssh_allreg_mar.46032,1.15999997
vbl_ssh_allreg_mar.46033,1.20000005
vbl_ssh_allreg_mar.46034,1.25
vbl_ssh_allreg_mar.46035,1.28999996
vbl_ssh_allreg_mar.46036,1.33000004
vbl_ssh_allreg_mar.46037,1.36000001
vbl_ssh_allreg_mar.46038,1.39999998
vbl_ssh_allreg_mar.46039,1.44000006
vbl_ssh_allreg_mar.46040,1.47000003
vbl_ssh_allreg_mar.46041,1.5
vbl_ssh_allreg_mar.46042,1.52999997
vbl_ssh_allreg_mar.46043,1.57000005
vbl_ssh_allreg_mar.46044,1.61000001
vbl_ssh_allreg_mar.46045,1.63
vbl_ssh_allreg_mar.46046,1.64999998
vbl_ssh_allreg_mar.46047,1.65999997
vbl_ssh_allreg_mar.46048,1.66999996
vbl_ssh_allreg_mar.46049,1.69000006
vbl_ssh_allreg_mar.46050,1.70000005
vbl_ssh_allreg_mar.46051,0.79000002
vbl_ssh_allreg_mar.46052,0.85000002
vbl_ssh_allreg_mar.46053,0.92000002
vbl_ssh_allreg_mar.46054,0.98000002
vbl_ssh_allreg_mar.46055,1.03999996
vbl_ssh_allreg_mar.46056,1.10000002
vbl_ssh_allreg_mar.46057,1.14999998
vbl_ssh_allreg_mar.46058,1.20000005
vbl_ssh_allreg_mar.46059,1.24000001
vbl_ssh_allreg_mar.46060,1.28999996
vbl_ssh_allreg_mar.46061,1.33000004
vbl_ssh_allreg_mar.46062,1.36000001
vbl_ssh_allreg_mar.46063,1.39999998
vbl_ssh_allreg_mar.46064,1.42999995
vbl_ssh_allreg_mar.46065,1.46000004
vbl_ssh_allreg_mar.46066,1.49000001
vbl_ssh_allreg_mar.46067,1.51999998
vbl_ssh_allreg_mar.46068,1.55999994
vbl_ssh_allreg_mar.46069,1.61000001
vbl_ssh_allreg_mar.46070,1.63
vbl_ssh_allreg_mar.46071,1.64999998
vbl_ssh_allreg_mar.46072,1.65999997
vbl_ssh_allreg_mar.46073,1.66999996
vbl_ssh_allreg_mar.46074,1.69000006
vbl_ssh_allreg_mar.46075,1.70000005
vbl_ssh_allreg_mar.46076,0.77999997
vbl_ssh_allreg_mar.46077,0.85000002
vbl_ssh_allreg_mar.46078,0.91000003
vbl_ssh_allreg_mar.46079,0.97000003
vbl_ssh_allreg_mar.46080,1.03999996
vbl_ssh_allreg_mar.46081,1.10000002
vbl_ssh_allreg_mar.46082,1.13999999
vbl_ssh_allreg_mar.46083,1.19000006
vbl_ssh_allreg_mar.46084,1.24000001
vbl_ssh_allreg_mar.46085,1.27999997
vbl_ssh_allreg_mar.46086,1.32000005
vbl_ssh_allreg_mar.46087,1.36000001
vbl_ssh_allreg_mar.46088,1.39999998
vbl_ssh_allreg_mar.46089,1.42999995
vbl_ssh_allreg_mar.46090,1.46000004
vbl_ssh_allreg_mar.46091,1.49000001
vbl_ssh_allreg_mar.46092,1.51999998
vbl_ssh_allreg_mar.46093,1.54999995
vbl_ssh_allreg_mar.46094,1.60000002
vbl_ssh_allreg_mar.46095,1.63
vbl_ssh_allreg_mar.46096,1.63999999
vbl_ssh_allreg_mar.46097,1.65999997
vbl_ssh_allreg_mar.46098,1.66999996
vbl_ssh_allreg_mar.46099,1.69000006
vbl_ssh_allreg_mar.46100,1.70000005
vbl_ssh_allreg_mar.46101,0.61000001
vbl_ssh_allreg_mar.46102,0.75999999
vbl_ssh_allreg_mar.46103,0.83999997
vbl_ssh_allreg_mar.46104,0.89999998
vbl_ssh_allreg_mar.46105,0.97000003
vbl_ssh_allreg_mar.46106,1.02999997
vbl_ssh_allreg_mar.46107,1.09000003
vbl_ssh_allreg_mar.46108,1.13999999
vbl_ssh_allreg_mar.46109,1.19000006
vbl_ssh_allreg_mar.46110,1.23000002
vbl_ssh_allreg_mar.46111,1.27999997
vbl_ssh_allreg_mar.46112,1.32000005
vbl_ssh_allreg_mar.46113,1.36000001
vbl_ssh_allreg_mar.46114,1.38999999
vbl_ssh_allreg_mar.46115,1.42999995
vbl_ssh_allreg_mar.46116,1.45000005
vbl_ssh_allreg_mar.46117,1.48000002
vbl_ssh_allreg_mar.46118,1.50999999
vbl_ssh_allreg_mar.46119,1.53999996
vbl_ssh_allreg_mar.46120,1.58000004
vbl_ssh_allreg_mar.46121,1.62
vbl_ssh_allreg_mar.46122,1.63999999
vbl_ssh_allreg_mar.46123,1.65999997
vbl_ssh_allreg_mar.46124,1.66999996
vbl_ssh_allreg_mar.46125,1.69000006
vbl_ssh_allreg_mar.46126,1.70000005
vbl_ssh_allreg_mar.46127,0.74000001
vbl_ssh_allreg_mar.46128,0.81999999
vbl_ssh_allreg_mar.46129,0.88999999
vbl_ssh_allreg_mar.46130,0.95999998
vbl_ssh_allreg_mar.46131,1.01999998
vbl_ssh_allreg_mar.46132,1.08000004
vbl_ssh_allreg_mar.46133,1.13
vbl_ssh_allreg_mar.46134,1.17999995
vbl_ssh_allreg_mar.46135,1.23000002
vbl_ssh_allreg_mar.46136,1.26999998
vbl_ssh_allreg_mar.46137,1.30999994
vbl_ssh_allreg_mar.46138,1.35000002
vbl_ssh_allreg_mar.46139,1.38999999
vbl_ssh_allreg_mar.46140,1.41999996
vbl_ssh_allreg_mar.46141,1.45000005
vbl_ssh_allreg_mar.46142,1.48000002
vbl_ssh_allreg_mar.46143,1.5
vbl_ssh_allreg_mar.46144,1.52999997
vbl_ssh_allreg_mar.46145,1.57000005
vbl_ssh_allreg_mar.46146,1.61000001
vbl_ssh_allreg_mar.46147,1.63999999
vbl_ssh_allreg_mar.46148,1.64999998
vbl_ssh_allreg_mar.46149,1.66999996
vbl_ssh_allreg_mar.46150,1.67999995
vbl_ssh_allreg_mar.46151,1.70000005
vbl_ssh_allreg_mar.46152,0.70999998
vbl_ssh_allreg_mar.46153,0.79000002
vbl_ssh_allreg_mar.46154,0.87
vbl_ssh_allreg_mar.46155,0.94
vbl_ssh_allreg_mar.46156,1.00999999
vbl_ssh_allreg_mar.46157,1.07000005
vbl_ssh_allreg_mar.46158,1.12
vbl_ssh_allreg_mar.46159,1.16999996
vbl_ssh_allreg_mar.46160,1.22000003
vbl_ssh_allreg_mar.46161,1.25999999
vbl_ssh_allreg_mar.46162,1.30999994
vbl_ssh_allreg_mar.46163,1.35000002
vbl_ssh_allreg_mar.46164,1.38999999
vbl_ssh_allreg_mar.46165,1.41999996
vbl_ssh_allreg_mar.46166,1.45000005
vbl_ssh_allreg_mar.46167,1.47000003
vbl_ssh_allreg_mar.46168,1.5
vbl_ssh_allreg_mar.46169,1.52999997
vbl_ssh_allreg_mar.46170,1.54999995
vbl_ssh_allreg_mar.46171,1.60000002
vbl_ssh_allreg_mar.46172,1.63
vbl_ssh_allreg_mar.46173,1.64999998
vbl_ssh_allreg_mar.46174,1.65999997
vbl_ssh_allreg_mar.46175,1.67999995
vbl_ssh_allreg_mar.46176,1.69000006
vbl_ssh_allreg_mar.46177,1.71000004
vbl_ssh_allreg_mar.46178,0.76999998
vbl_ssh_allreg_mar.46179,0.85000002
vbl_ssh_allreg_mar.46180,0.92000002
vbl_ssh_allreg_mar.46181,0.99000001
vbl_ssh_allreg_mar.46182,1.05999994
vbl_ssh_allreg_mar.46183,1.11000001
vbl_ssh_allreg_mar.46184,1.15999997
vbl_ssh_allreg_mar.46185,1.21000004
vbl_ssh_allreg_mar.46186,1.25999999
vbl_ssh_allreg_mar.46187,1.29999995
vbl_ssh_allreg_mar.46188,1.29999995
vbl_ssh_allreg_mar.46189,1.34000003
vbl_ssh_allreg_mar.46190,1.38
vbl_ssh_allreg_mar.46191,1.41999996
vbl_ssh_allreg_mar.46192,1.44000006
vbl_ssh_allreg_mar.46193,1.47000003
vbl_ssh_allreg_mar.46194,1.49000001
vbl_ssh_allreg_mar.46195,1.51999998
vbl_ssh_allreg_mar.46196,1.53999996
vbl_ssh_allreg_mar.46197,1.58000004
vbl_ssh_allreg_mar.46198,1.62
vbl_ssh_allreg_mar.46199,1.63999999
vbl_ssh_allreg_mar.46200,1.65999997
vbl_ssh_allreg_mar.46201,1.66999996
vbl_ssh_allreg_mar.46202,1.69000006
vbl_ssh_allreg_mar.46203,1.70000005
vbl_ssh_allreg_mar.46204,1.72000003
vbl_ssh_allreg_mar.46205,1.73000002
vbl_ssh_allreg_mar.46206,0.75
vbl_ssh_allreg_mar.46207,0.82999998
vbl_ssh_allreg_mar.46208,0.89999998
vbl_ssh_allreg_mar.46209,0.97000003
vbl_ssh_allreg_mar.46210,1.03999996
vbl_ssh_allreg_mar.46211,1.10000002
vbl_ssh_allreg_mar.46212,1.14999998
vbl_ssh_allreg_mar.46213,1.20000005
vbl_ssh_allreg_mar.46214,1.25
vbl_ssh_allreg_mar.46215,1.28999996
vbl_ssh_allreg_mar.46216,1.34000003
vbl_ssh_allreg_mar.46217,1.38
vbl_ssh_allreg_mar.46218,1.40999997
vbl_ssh_allreg_mar.46219,1.44000006
vbl_ssh_allreg_mar.46220,1.46000004
vbl_ssh_allreg_mar.46221,1.49000001
vbl_ssh_allreg_mar.46222,1.50999999
vbl_ssh_allreg_mar.46223,1.52999997
vbl_ssh_allreg_mar.46224,1.55999994
vbl_ssh_allreg_mar.46225,1.61000001
vbl_ssh_allreg_mar.46226,1.63999999
vbl_ssh_allreg_mar.46227,1.64999998
vbl_ssh_allreg_mar.46228,1.66999996
vbl_ssh_allreg_mar.46229,1.67999995
vbl_ssh_allreg_mar.46230,1.70000005
vbl_ssh_allreg_mar.46231,1.71000004
vbl_ssh_allreg_mar.46232,1.73000002
vbl_ssh_allreg_mar.46233,1.74000001
vbl_ssh_allreg_mar.46234,0.72000003
vbl_ssh_allreg_mar.46235,0.81
vbl_ssh_allreg_mar.46236,0.88
vbl_ssh_allreg_mar.46237,0.95999998
vbl_ssh_allreg_mar.46238,1.02999997
vbl_ssh_allreg_mar.46239,1.08000004
