FID,jan_ssh
vbl_ssh_allreg_jan.61003,2.54999995
vbl_ssh_allreg_jan.61004,2.56999993
vbl_ssh_allreg_jan.61005,2.58999991
vbl_ssh_allreg_jan.61006,2.61999989
vbl_ssh_allreg_jan.61007,2.66000009
vbl_ssh_allreg_jan.61008,2.68000007
vbl_ssh_allreg_jan.61009,2.73000002
vbl_ssh_allreg_jan.61010,2.79999995
vbl_ssh_allreg_jan.61011,2.86999989
vbl_ssh_allreg_jan.61012,2.92000008
vbl_ssh_allreg_jan.61013,2.98000002
vbl_ssh_allreg_jan.61014,3.02999997
vbl_ssh_allreg_jan.61015,3.05999994
vbl_ssh_allreg_jan.61016,3.08999991
vbl_ssh_allreg_jan.61017,3.11999989
vbl_ssh_allreg_jan.61018,3.13000011
vbl_ssh_allreg_jan.61019,3.1500001
vbl_ssh_allreg_jan.61020,3.16000009
vbl_ssh_allreg_jan.61021,3.18000007
vbl_ssh_allreg_jan.61022,3.20000005
vbl_ssh_allreg_jan.61023,3.22000003
vbl_ssh_allreg_jan.61024,3.24000001
vbl_ssh_allreg_jan.61025,3.25999999
vbl_ssh_allreg_jan.61026,3.27999997
vbl_ssh_allreg_jan.61027,3.28999996
vbl_ssh_allreg_jan.61028,3.29999995
vbl_ssh_allreg_jan.61029,3.31999993
vbl_ssh_allreg_jan.61030,3.32999992
vbl_ssh_allreg_jan.61031,3.3499999
vbl_ssh_allreg_jan.61032,3.3499999
vbl_ssh_allreg_jan.61033,1.70000005
vbl_ssh_allreg_jan.61034,1.82000005
vbl_ssh_allreg_jan.61035,1.79999995
vbl_ssh_allreg_jan.61036,2.06999993
vbl_ssh_allreg_jan.61037,2.22000003
vbl_ssh_allreg_jan.61038,2.21000004
vbl_ssh_allreg_jan.61039,2.22000003
vbl_ssh_allreg_jan.61040,2.21000004
vbl_ssh_allreg_jan.61041,2.11999989
vbl_ssh_allreg_jan.61042,2.13000011
vbl_ssh_allreg_jan.61043,2.05999994
vbl_ssh_allreg_jan.61044,2.25
vbl_ssh_allreg_jan.61045,2.27999997
vbl_ssh_allreg_jan.61046,2.3900001
vbl_ssh_allreg_jan.61047,2.48000002
vbl_ssh_allreg_jan.43,3.91000009
vbl_ssh_allreg_jan.61048,2.52999997
vbl_ssh_allreg_jan.61049,2.55999994
vbl_ssh_allreg_jan.61050,2.54999995
vbl_ssh_allreg_jan.61051,2.53999996
vbl_ssh_allreg_jan.61052,2.52999997
vbl_ssh_allreg_jan.61053,2.52999997
vbl_ssh_allreg_jan.61054,2.51999998
vbl_ssh_allreg_jan.61055,2.50999999
vbl_ssh_allreg_jan.61056,2.5
vbl_ssh_allreg_jan.61057,2.5
vbl_ssh_allreg_jan.61058,2.58999991
vbl_ssh_allreg_jan.61059,2.63000011
vbl_ssh_allreg_jan.61060,2.70000005
vbl_ssh_allreg_jan.61061,2.78999996
vbl_ssh_allreg_jan.61062,2.86999989
vbl_ssh_allreg_jan.61063,2.93000007
vbl_ssh_allreg_jan.61064,2.98000002
vbl_ssh_allreg_jan.61065,3.00999999
vbl_ssh_allreg_jan.61066,3.03999996
vbl_ssh_allreg_jan.61067,3.04999995
vbl_ssh_allreg_jan.61068,3.06999993
vbl_ssh_allreg_jan.61069,3.0999999
vbl_ssh_allreg_jan.61070,3.13000011
vbl_ssh_allreg_jan.61071,3.16000009
vbl_ssh_allreg_jan.61072,3.18000007
vbl_ssh_allreg_jan.61073,3.20000005
vbl_ssh_allreg_jan.61074,3.22000003
vbl_ssh_allreg_jan.61075,3.24000001
vbl_ssh_allreg_jan.61076,3.25999999
vbl_ssh_allreg_jan.61077,3.26999998
vbl_ssh_allreg_jan.61078,3.28999996
vbl_ssh_allreg_jan.61079,3.29999995
vbl_ssh_allreg_jan.61080,3.31999993
vbl_ssh_allreg_jan.61081,3.32999992
vbl_ssh_allreg_jan.44,3.91000009
vbl_ssh_allreg_jan.61082,3.33999991
vbl_ssh_allreg_jan.61083,1.01999998
vbl_ssh_allreg_jan.61084,1.46000004
vbl_ssh_allreg_jan.61085,1.44000006
vbl_ssh_allreg_jan.61086,1.35000002
vbl_ssh_allreg_jan.61087,1.96000004
vbl_ssh_allreg_jan.61088,2.08999991
vbl_ssh_allreg_jan.61089,2.1099999
vbl_ssh_allreg_jan.61090,2.17000008
vbl_ssh_allreg_jan.61091,2.18000007
vbl_ssh_allreg_jan.61092,2.1400001
vbl_ssh_allreg_jan.61093,2.1500001
vbl_ssh_allreg_jan.61094,2.1500001
vbl_ssh_allreg_jan.61095,2.26999998
vbl_ssh_allreg_jan.61096,2.27999997
vbl_ssh_allreg_jan.61097,2.3499999
vbl_ssh_allreg_jan.61098,2.41000009
vbl_ssh_allreg_jan.61099,2.47000003
vbl_ssh_allreg_jan.61100,2.5
vbl_ssh_allreg_jan.61101,2.5
vbl_ssh_allreg_jan.61102,2.49000001
vbl_ssh_allreg_jan.61103,2.48000002
vbl_ssh_allreg_jan.61104,2.46000004
vbl_ssh_allreg_jan.61105,2.44000006
vbl_ssh_allreg_jan.61106,2.3900001
vbl_ssh_allreg_jan.61107,2.30999994
vbl_ssh_allreg_jan.61108,2.05999994
vbl_ssh_allreg_jan.61109,2.07999992
vbl_ssh_allreg_jan.61110,2.49000001
vbl_ssh_allreg_jan.61111,2.57999992
vbl_ssh_allreg_jan.61112,2.69000006
vbl_ssh_allreg_jan.61113,2.78999996
vbl_ssh_allreg_jan.61114,2.86999989
vbl_ssh_allreg_jan.61115,2.92000008
vbl_ssh_allreg_jan.61116,2.95000005
vbl_ssh_allreg_jan.61117,2.97000003
vbl_ssh_allreg_jan.61118,2.97000003
vbl_ssh_allreg_jan.61119,2.97000003
vbl_ssh_allreg_jan.61120,3.00999999
vbl_ssh_allreg_jan.61121,3.05999994
vbl_ssh_allreg_jan.61122,3.1099999
vbl_ssh_allreg_jan.61123,3.1500001
vbl_ssh_allreg_jan.61124,3.18000007
vbl_ssh_allreg_jan.61125,3.20000005
vbl_ssh_allreg_jan.61126,3.22000003
vbl_ssh_allreg_jan.61127,3.24000001
vbl_ssh_allreg_jan.61128,3.25999999
vbl_ssh_allreg_jan.61129,3.26999998
vbl_ssh_allreg_jan.61130,3.28999996
vbl_ssh_allreg_jan.61131,3.30999994
vbl_ssh_allreg_jan.61132,3.31999993
vbl_ssh_allreg_jan.61133,3.32999992
vbl_ssh_allreg_jan.61134,1.05999994
vbl_ssh_allreg_jan.61135,1.35000002
vbl_ssh_allreg_jan.61136,1.39999998
vbl_ssh_allreg_jan.61137,1.36000001
vbl_ssh_allreg_jan.61138,1.88999999
vbl_ssh_allreg_jan.61139,1.95000005
vbl_ssh_allreg_jan.61140,2.02999997
vbl_ssh_allreg_jan.61141,2.06999993
vbl_ssh_allreg_jan.61142,2.0999999
vbl_ssh_allreg_jan.61143,2.11999989
vbl_ssh_allreg_jan.61144,2.17000008
vbl_ssh_allreg_jan.61145,2.19000006
vbl_ssh_allreg_jan.61146,2.27999997
vbl_ssh_allreg_jan.61147,2.28999996
vbl_ssh_allreg_jan.61148,2.31999993
vbl_ssh_allreg_jan.61149,2.3599999
vbl_ssh_allreg_jan.61150,2.41000009
vbl_ssh_allreg_jan.61151,2.44000006
vbl_ssh_allreg_jan.61153,2.44000006
vbl_ssh_allreg_jan.61154,2.42000008
vbl_ssh_allreg_jan.61155,2.38000011
vbl_ssh_allreg_jan.61156,2.33999991
vbl_ssh_allreg_jan.61157,2.25
vbl_ssh_allreg_jan.61158,2.0999999
vbl_ssh_allreg_jan.61159,2.27999997
vbl_ssh_allreg_jan.61160,2.45000005
vbl_ssh_allreg_jan.61161,2.54999995
vbl_ssh_allreg_jan.61162,2.68000007
vbl_ssh_allreg_jan.61163,2.79999995
vbl_ssh_allreg_jan.61164,2.86999989
vbl_ssh_allreg_jan.61165,2.9000001
vbl_ssh_allreg_jan.61166,2.9000001
vbl_ssh_allreg_jan.61167,2.83999991
vbl_ssh_allreg_jan.61168,2.81999993
vbl_ssh_allreg_jan.61169,2.86999989
vbl_ssh_allreg_jan.61170,2.95000005
vbl_ssh_allreg_jan.61171,3.02999997
vbl_ssh_allreg_jan.61172,3.1099999
vbl_ssh_allreg_jan.61173,3.1500001
vbl_ssh_allreg_jan.61174,3.18000007
vbl_ssh_allreg_jan.61175,3.20000005
vbl_ssh_allreg_jan.61176,3.23000002
vbl_ssh_allreg_jan.61177,3.24000001
vbl_ssh_allreg_jan.61178,3.25999999
vbl_ssh_allreg_jan.61179,3.27999997
vbl_ssh_allreg_jan.61180,3.29999995
vbl_ssh_allreg_jan.61181,3.30999994
vbl_ssh_allreg_jan.61182,3.31999993
vbl_ssh_allreg_jan.61183,1.13999999
vbl_ssh_allreg_jan.61184,1.21000004
vbl_ssh_allreg_jan.61185,1.20000005
vbl_ssh_allreg_jan.61186,1.64999998
vbl_ssh_allreg_jan.45,3.91000009
vbl_ssh_allreg_jan.61187,1.84000003
vbl_ssh_allreg_jan.61188,1.88999999
vbl_ssh_allreg_jan.61189,1.97000003
vbl_ssh_allreg_jan.61190,1.96000004
vbl_ssh_allreg_jan.61191,2.05999994
vbl_ssh_allreg_jan.61192,2.13000011
vbl_ssh_allreg_jan.61193,2.19000006
vbl_ssh_allreg_jan.61194,2.25999999
vbl_ssh_allreg_jan.61195,2.27999997
vbl_ssh_allreg_jan.61196,2.28999996
vbl_ssh_allreg_jan.61197,2.31999993
vbl_ssh_allreg_jan.61198,2.3599999
vbl_ssh_allreg_jan.61199,2.3900001
vbl_ssh_allreg_jan.61200,2.3900001
vbl_ssh_allreg_jan.61201,2.38000011
vbl_ssh_allreg_jan.61202,2.3499999
vbl_ssh_allreg_jan.61203,2.30999994
vbl_ssh_allreg_jan.61204,2.25
vbl_ssh_allreg_jan.61205,2.13000011
vbl_ssh_allreg_jan.61206,1.94000006
vbl_ssh_allreg_jan.61207,2.18000007
vbl_ssh_allreg_jan.61208,2.4000001
vbl_ssh_allreg_jan.61209,2.63000011
vbl_ssh_allreg_jan.61210,2.75999999
vbl_ssh_allreg_jan.61211,2.82999992
vbl_ssh_allreg_jan.61212,2.88000011
vbl_ssh_allreg_jan.61213,2.92000008
vbl_ssh_allreg_jan.61214,2.97000003
vbl_ssh_allreg_jan.61215,2.96000004
vbl_ssh_allreg_jan.61216,2.9000001
vbl_ssh_allreg_jan.61217,2.93000007
vbl_ssh_allreg_jan.61218,3.01999998
vbl_ssh_allreg_jan.61219,3.07999992
vbl_ssh_allreg_jan.61220,3.13000011
vbl_ssh_allreg_jan.61221,3.16000009
vbl_ssh_allreg_jan.61222,3.19000006
vbl_ssh_allreg_jan.61223,3.21000004
vbl_ssh_allreg_jan.61224,3.23000002
vbl_ssh_allreg_jan.61225,3.25
vbl_ssh_allreg_jan.61226,3.26999998
vbl_ssh_allreg_jan.61227,3.28999996
vbl_ssh_allreg_jan.61228,3.30999994
vbl_ssh_allreg_jan.61229,3.31999993
vbl_ssh_allreg_jan.61230,1.23000002
vbl_ssh_allreg_jan.61231,1.55999994
vbl_ssh_allreg_jan.61232,1.52999997
vbl_ssh_allreg_jan.61233,1.36000001
vbl_ssh_allreg_jan.61234,1.66999996
vbl_ssh_allreg_jan.61235,1.75
vbl_ssh_allreg_jan.61236,2.04999995
vbl_ssh_allreg_jan.61237,2.13000011
vbl_ssh_allreg_jan.61238,2.22000003
vbl_ssh_allreg_jan.61239,2.24000001
vbl_ssh_allreg_jan.61240,2.25999999
vbl_ssh_allreg_jan.61241,2.27999997
vbl_ssh_allreg_jan.61242,2.30999994
vbl_ssh_allreg_jan.61243,2.32999992
vbl_ssh_allreg_jan.61244,2.32999992
vbl_ssh_allreg_jan.61245,2.31999993
vbl_ssh_allreg_jan.61246,2.28999996
vbl_ssh_allreg_jan.61247,2.24000001
vbl_ssh_allreg_jan.61248,2.17000008
vbl_ssh_allreg_jan.61249,2.02999997
vbl_ssh_allreg_jan.61250,1.83000004
vbl_ssh_allreg_jan.61251,2.32999992
vbl_ssh_allreg_jan.61252,2.54999995
vbl_ssh_allreg_jan.61253,2.74000001
vbl_ssh_allreg_jan.61254,2.82999992
vbl_ssh_allreg_jan.61255,2.93000007
vbl_ssh_allreg_jan.46,3.92000008
vbl_ssh_allreg_jan.61256,3.02999997
vbl_ssh_allreg_jan.61257,3.00999999
vbl_ssh_allreg_jan.61258,2.94000006
vbl_ssh_allreg_jan.61259,2.92000008
vbl_ssh_allreg_jan.61260,2.95000005
vbl_ssh_allreg_jan.61261,3.00999999
vbl_ssh_allreg_jan.61262,3.05999994
vbl_ssh_allreg_jan.61263,3.08999991
vbl_ssh_allreg_jan.61264,3.13000011
vbl_ssh_allreg_jan.61265,3.17000008
vbl_ssh_allreg_jan.61266,3.20000005
vbl_ssh_allreg_jan.61267,3.22000003
vbl_ssh_allreg_jan.61268,3.24000001
vbl_ssh_allreg_jan.61269,3.25999999
vbl_ssh_allreg_jan.61270,3.27999997
vbl_ssh_allreg_jan.61271,3.29999995
vbl_ssh_allreg_jan.61272,3.30999994
vbl_ssh_allreg_jan.61273,0.56999999
vbl_ssh_allreg_jan.61274,1.17999995
vbl_ssh_allreg_jan.61275,1.16999996
vbl_ssh_allreg_jan.61276,1.49000001
vbl_ssh_allreg_jan.61277,1.54999995
vbl_ssh_allreg_jan.61278,1.99000001
vbl_ssh_allreg_jan.61279,2.03999996
vbl_ssh_allreg_jan.61280,2.16000009
vbl_ssh_allreg_jan.61281,2.20000005
vbl_ssh_allreg_jan.61282,2.22000003
vbl_ssh_allreg_jan.61283,2.24000001
vbl_ssh_allreg_jan.61284,2.25999999
vbl_ssh_allreg_jan.61285,2.26999998
vbl_ssh_allreg_jan.61286,2.26999998
vbl_ssh_allreg_jan.61287,2.25999999
vbl_ssh_allreg_jan.61288,2.22000003
vbl_ssh_allreg_jan.61289,2.17000008
vbl_ssh_allreg_jan.61290,2.07999992
vbl_ssh_allreg_jan.61291,1.95000005
vbl_ssh_allreg_jan.61292,1.74000001
vbl_ssh_allreg_jan.61293,2.43000007
vbl_ssh_allreg_jan.61294,2.5999999
vbl_ssh_allreg_jan.61295,2.75
vbl_ssh_allreg_jan.61296,2.86999989
vbl_ssh_allreg_jan.61297,2.99000001
vbl_ssh_allreg_jan.61298,2.99000001
vbl_ssh_allreg_jan.61299,2.94000006
vbl_ssh_allreg_jan.61300,2.92000008
vbl_ssh_allreg_jan.61301,2.92000008
vbl_ssh_allreg_jan.61302,2.95000005
vbl_ssh_allreg_jan.61303,2.98000002
vbl_ssh_allreg_jan.61304,2.98000002
vbl_ssh_allreg_jan.61305,3.02999997
vbl_ssh_allreg_jan.61306,3.0999999
vbl_ssh_allreg_jan.61307,3.1500001
vbl_ssh_allreg_jan.61308,3.18000007
vbl_ssh_allreg_jan.61309,3.21000004
vbl_ssh_allreg_jan.61310,3.23000002
vbl_ssh_allreg_jan.61311,3.25
vbl_ssh_allreg_jan.61312,3.26999998
vbl_ssh_allreg_jan.61313,3.28999996
vbl_ssh_allreg_jan.61314,3.29999995
vbl_ssh_allreg_jan.61315,1.09000003
vbl_ssh_allreg_jan.61316,1.50999999
vbl_ssh_allreg_jan.61317,1.83000004
vbl_ssh_allreg_jan.61318,1.96000004
vbl_ssh_allreg_jan.61319,2.08999991
vbl_ssh_allreg_jan.61320,2.1400001
vbl_ssh_allreg_jan.61321,2.17000008
vbl_ssh_allreg_jan.61322,2.19000006
vbl_ssh_allreg_jan.61323,2.20000005
vbl_ssh_allreg_jan.61324,2.21000004
vbl_ssh_allreg_jan.61325,2.21000004
vbl_ssh_allreg_jan.61326,2.19000006
vbl_ssh_allreg_jan.61327,2.16000009
vbl_ssh_allreg_jan.61328,2.08999991
vbl_ssh_allreg_jan.61329,2
vbl_ssh_allreg_jan.61330,1.86000001
vbl_ssh_allreg_jan.61331,1.65999997
vbl_ssh_allreg_jan.61332,1.77999997
vbl_ssh_allreg_jan.61333,2.24000001
vbl_ssh_allreg_jan.61334,2.47000003
vbl_ssh_allreg_jan.61335,2.6500001
vbl_ssh_allreg_jan.61336,2.78999996
vbl_ssh_allreg_jan.61337,2.9000001
vbl_ssh_allreg_jan.61338,2.93000007
vbl_ssh_allreg_jan.61339,2.9000001
vbl_ssh_allreg_jan.61340,2.8900001
vbl_ssh_allreg_jan.61341,2.9000001
vbl_ssh_allreg_jan.61342,2.92000008
vbl_ssh_allreg_jan.61343,2.93000007
vbl_ssh_allreg_jan.61344,2.93000007
vbl_ssh_allreg_jan.61345,2.97000003
vbl_ssh_allreg_jan.61346,3
vbl_ssh_allreg_jan.61347,3.07999992
vbl_ssh_allreg_jan.61348,3.13000011
vbl_ssh_allreg_jan.61349,3.17000008
vbl_ssh_allreg_jan.61350,3.20000005
vbl_ssh_allreg_jan.61351,3.22000003
vbl_ssh_allreg_jan.61352,3.24000001
vbl_ssh_allreg_jan.61353,3.26999998
vbl_ssh_allreg_jan.61354,3.27999997
vbl_ssh_allreg_jan.61355,1.05999994
vbl_ssh_allreg_jan.61356,1.37
vbl_ssh_allreg_jan.61357,1.65999997
vbl_ssh_allreg_jan.61358,1.82000005
vbl_ssh_allreg_jan.61359,2
vbl_ssh_allreg_jan.61360,2.06999993
vbl_ssh_allreg_jan.61361,2.1099999
vbl_ssh_allreg_jan.61362,2.13000011
vbl_ssh_allreg_jan.61363,2.1500001
vbl_ssh_allreg_jan.61364,2.16000009
vbl_ssh_allreg_jan.61365,2.1500001
vbl_ssh_allreg_jan.61366,2.13000011
vbl_ssh_allreg_jan.61367,2.08999991
vbl_ssh_allreg_jan.61368,2.01999998
vbl_ssh_allreg_jan.61369,1.92999995
vbl_ssh_allreg_jan.61370,1.78999996
vbl_ssh_allreg_jan.61371,1.59000003
vbl_ssh_allreg_jan.61372,1.55999994
vbl_ssh_allreg_jan.61373,2.11999989
vbl_ssh_allreg_jan.61374,2.31999993
vbl_ssh_allreg_jan.61375,2.54999995
vbl_ssh_allreg_jan.61376,2.69000006
vbl_ssh_allreg_jan.61377,2.79999995
vbl_ssh_allreg_jan.61378,2.83999991
vbl_ssh_allreg_jan.61379,2.8499999
vbl_ssh_allreg_jan.61380,2.8599999
vbl_ssh_allreg_jan.61381,2.88000011
vbl_ssh_allreg_jan.61382,2.9000001
vbl_ssh_allreg_jan.61383,2.92000008
vbl_ssh_allreg_jan.61384,2.95000005
vbl_ssh_allreg_jan.61385,3
vbl_ssh_allreg_jan.61386,2.96000004
vbl_ssh_allreg_jan.61387,2.99000001
vbl_ssh_allreg_jan.61388,3.06999993
vbl_ssh_allreg_jan.61389,3.11999989
vbl_ssh_allreg_jan.61390,3.16000009
vbl_ssh_allreg_jan.61391,3.19000006
vbl_ssh_allreg_jan.61392,3.21000004
vbl_ssh_allreg_jan.61393,3.24000001
vbl_ssh_allreg_jan.61394,3.25999999
vbl_ssh_allreg_jan.61395,3.26999998
vbl_ssh_allreg_jan.61397,1.34000003
vbl_ssh_allreg_jan.61398,1.63999999
vbl_ssh_allreg_jan.61399,1.89999998
vbl_ssh_allreg_jan.61400,1.98000002
vbl_ssh_allreg_jan.61401,2.03999996
vbl_ssh_allreg_jan.61402,2.07999992
vbl_ssh_allreg_jan.61403,2.0999999
vbl_ssh_allreg_jan.61404,2.1099999
vbl_ssh_allreg_jan.61405,2.0999999
vbl_ssh_allreg_jan.61406,2.06999993
vbl_ssh_allreg_jan.61407,2.03999996
vbl_ssh_allreg_jan.61408,1.97000003
vbl_ssh_allreg_jan.61409,1.87
vbl_ssh_allreg_jan.61410,1.74000001
vbl_ssh_allreg_jan.61411,1.52999997
vbl_ssh_allreg_jan.61412,1.79999995
vbl_ssh_allreg_jan.61413,2.17000008
vbl_ssh_allreg_jan.61414,2.4000001
vbl_ssh_allreg_jan.61415,2.58999991
vbl_ssh_allreg_jan.61416,2.69000006
vbl_ssh_allreg_jan.61417,2.75
vbl_ssh_allreg_jan.61418,2.78999996
vbl_ssh_allreg_jan.61419,2.81999993
vbl_ssh_allreg_jan.61420,2.8599999
vbl_ssh_allreg_jan.61421,2.8900001
vbl_ssh_allreg_jan.61422,2.91000009
vbl_ssh_allreg_jan.61423,2.93000007
vbl_ssh_allreg_jan.61424,3
vbl_ssh_allreg_jan.61425,2.98000002
vbl_ssh_allreg_jan.61426,2.97000003
vbl_ssh_allreg_jan.61427,3.01999998
vbl_ssh_allreg_jan.61428,3.06999993
vbl_ssh_allreg_jan.61429,3.1099999
vbl_ssh_allreg_jan.61430,3.1500001
vbl_ssh_allreg_jan.47,3.92000008
vbl_ssh_allreg_jan.61431,3.18000007
vbl_ssh_allreg_jan.61432,3.21000004
vbl_ssh_allreg_jan.61433,3.23000002
vbl_ssh_allreg_jan.61434,3.25999999
vbl_ssh_allreg_jan.61435,3.26999998
vbl_ssh_allreg_jan.61436,1.03999996
vbl_ssh_allreg_jan.61437,1.5
vbl_ssh_allreg_jan.61438,1.75999999
vbl_ssh_allreg_jan.61439,1.86000001
vbl_ssh_allreg_jan.61440,1.98000002
vbl_ssh_allreg_jan.61441,2.01999998
vbl_ssh_allreg_jan.61442,2.04999995
vbl_ssh_allreg_jan.61443,2.04999995
vbl_ssh_allreg_jan.61444,2.03999996
vbl_ssh_allreg_jan.61445,2.01999998
vbl_ssh_allreg_jan.61446,1.98000002
vbl_ssh_allreg_jan.61447,1.91999996
vbl_ssh_allreg_jan.61448,1.83000004
vbl_ssh_allreg_jan.61449,1.69000006
vbl_ssh_allreg_jan.61450,1.46000004
vbl_ssh_allreg_jan.61451,1.13
vbl_ssh_allreg_jan.61452,1.77999997
vbl_ssh_allreg_jan.61453,2.29999995
vbl_ssh_allreg_jan.61454,2.47000003
vbl_ssh_allreg_jan.61455,2.6099999
vbl_ssh_allreg_jan.61456,2.68000007
vbl_ssh_allreg_jan.61457,2.74000001
vbl_ssh_allreg_jan.61458,2.79999995
vbl_ssh_allreg_jan.61459,2.83999991
vbl_ssh_allreg_jan.61460,2.8599999
vbl_ssh_allreg_jan.61461,2.86999989
vbl_ssh_allreg_jan.61462,2.8900001
vbl_ssh_allreg_jan.61463,2.94000006
vbl_ssh_allreg_jan.61464,2.96000004
vbl_ssh_allreg_jan.61465,2.96000004
vbl_ssh_allreg_jan.61466,2.99000001
vbl_ssh_allreg_jan.61467,3.02999997
vbl_ssh_allreg_jan.61468,3.07999992
vbl_ssh_allreg_jan.61469,3.1099999
vbl_ssh_allreg_jan.61470,3.1500001
vbl_ssh_allreg_jan.61471,3.18000007
vbl_ssh_allreg_jan.61472,3.21000004
vbl_ssh_allreg_jan.61473,3.23000002
vbl_ssh_allreg_jan.61474,3.25
vbl_ssh_allreg_jan.61475,3.25999999
vbl_ssh_allreg_jan.61476,1.75
vbl_ssh_allreg_jan.61477,1.88
vbl_ssh_allreg_jan.61478,1.95000005
vbl_ssh_allreg_jan.61479,1.99000001
vbl_ssh_allreg_jan.61480,2
vbl_ssh_allreg_jan.61481,1.99000001
vbl_ssh_allreg_jan.61482,1.97000003
vbl_ssh_allreg_jan.61483,1.92999995
vbl_ssh_allreg_jan.61484,1.87
vbl_ssh_allreg_jan.61485,1.78999996
vbl_ssh_allreg_jan.61486,1.65999997
vbl_ssh_allreg_jan.61487,1.45000005
vbl_ssh_allreg_jan.61488,1.20000005
vbl_ssh_allreg_jan.61489,1.48000002
vbl_ssh_allreg_jan.61490,2.07999992
vbl_ssh_allreg_jan.61491,2.29999995
vbl_ssh_allreg_jan.61492,2.5
vbl_ssh_allreg_jan.61493,2.61999989
vbl_ssh_allreg_jan.61494,2.69000006
vbl_ssh_allreg_jan.61495,2.75999999
vbl_ssh_allreg_jan.61496,2.79999995
vbl_ssh_allreg_jan.61497,2.82999992
vbl_ssh_allreg_jan.61498,2.82999992
vbl_ssh_allreg_jan.61499,2.8499999
vbl_ssh_allreg_jan.48,3.92000008
vbl_ssh_allreg_jan.61500,2.88000011
vbl_ssh_allreg_jan.61501,2.92000008
vbl_ssh_allreg_jan.61502,2.93000007
vbl_ssh_allreg_jan.61503,2.96000004
vbl_ssh_allreg_jan.61504,3
vbl_ssh_allreg_jan.61505,3.03999996
vbl_ssh_allreg_jan.61506,3.07999992
vbl_ssh_allreg_jan.61507,3.11999989
vbl_ssh_allreg_jan.61508,3.1500001
vbl_ssh_allreg_jan.61509,3.18000007
vbl_ssh_allreg_jan.61510,3.20000005
vbl_ssh_allreg_jan.61511,3.23000002
vbl_ssh_allreg_jan.61512,3.24000001
vbl_ssh_allreg_jan.61513,1.74000001
vbl_ssh_allreg_jan.61514,1.87
vbl_ssh_allreg_jan.61515,1.91999996
vbl_ssh_allreg_jan.61516,1.94000006
vbl_ssh_allreg_jan.61517,1.94000006
vbl_ssh_allreg_jan.61518,1.91999996
vbl_ssh_allreg_jan.61519,1.88999999
vbl_ssh_allreg_jan.61520,1.83000004
vbl_ssh_allreg_jan.61521,1.75
vbl_ssh_allreg_jan.61522,1.63
vbl_ssh_allreg_jan.61523,1.45000005
vbl_ssh_allreg_jan.61524,1.24000001
vbl_ssh_allreg_jan.61525,0.95999998
vbl_ssh_allreg_jan.61526,1.15999997
vbl_ssh_allreg_jan.61527,1.65999997
vbl_ssh_allreg_jan.61528,1.72000003
vbl_ssh_allreg_jan.61529,2.29999995
vbl_ssh_allreg_jan.61530,2.45000005
vbl_ssh_allreg_jan.61531,2.5999999
vbl_ssh_allreg_jan.61532,2.69000006
vbl_ssh_allreg_jan.61533,2.75
vbl_ssh_allreg_jan.49,3.93000007
vbl_ssh_allreg_jan.61534,2.77999997
vbl_ssh_allreg_jan.61535,2.79999995
vbl_ssh_allreg_jan.61536,2.81999993
vbl_ssh_allreg_jan.61537,2.8499999
vbl_ssh_allreg_jan.61538,2.8900001
vbl_ssh_allreg_jan.61539,2.91000009
vbl_ssh_allreg_jan.61540,2.94000006
vbl_ssh_allreg_jan.61541,2.98000002
vbl_ssh_allreg_jan.61542,3.00999999
vbl_ssh_allreg_jan.61543,3.04999995
vbl_ssh_allreg_jan.61544,3.08999991
vbl_ssh_allreg_jan.61545,3.11999989
vbl_ssh_allreg_jan.61546,3.1500001
vbl_ssh_allreg_jan.61547,3.18000007
vbl_ssh_allreg_jan.61548,3.20000005
vbl_ssh_allreg_jan.61549,3.23000002
vbl_ssh_allreg_jan.61550,3.24000001
vbl_ssh_allreg_jan.61551,1.60000002
vbl_ssh_allreg_jan.61552,1.75
vbl_ssh_allreg_jan.61553,1.85000002
vbl_ssh_allreg_jan.61554,1.87
vbl_ssh_allreg_jan.61555,1.88
vbl_ssh_allreg_jan.61556,1.86000001
vbl_ssh_allreg_jan.61557,1.84000003
vbl_ssh_allreg_jan.61558,1.77999997
vbl_ssh_allreg_jan.61559,1.71000004
vbl_ssh_allreg_jan.61560,1.61000001
vbl_ssh_allreg_jan.61561,1.45000005
vbl_ssh_allreg_jan.61562,1.25
vbl_ssh_allreg_jan.61563,1.01999998
vbl_ssh_allreg_jan.61564,0.92000002
vbl_ssh_allreg_jan.61565,1.21000004
vbl_ssh_allreg_jan.61566,1.88
vbl_ssh_allreg_jan.61567,2.20000005
vbl_ssh_allreg_jan.50,3.93000007
vbl_ssh_allreg_jan.61568,2.5
vbl_ssh_allreg_jan.61569,2.5999999
vbl_ssh_allreg_jan.61570,2.68000007
vbl_ssh_allreg_jan.61571,2.73000002
vbl_ssh_allreg_jan.61572,2.75999999
vbl_ssh_allreg_jan.61573,2.78999996
vbl_ssh_allreg_jan.61574,2.82999992
vbl_ssh_allreg_jan.61575,2.8599999
vbl_ssh_allreg_jan.61576,2.9000001
vbl_ssh_allreg_jan.61577,2.93000007
vbl_ssh_allreg_jan.61578,2.96000004
vbl_ssh_allreg_jan.61579,2.99000001
vbl_ssh_allreg_jan.61580,3.02999997
vbl_ssh_allreg_jan.61581,3.05999994
vbl_ssh_allreg_jan.61582,3.08999991
vbl_ssh_allreg_jan.61583,3.11999989
