FID,feb_ssh
vbl_ssh_allreg_feb.40136,1.88
vbl_ssh_allreg_feb.40137,1.88999999
vbl_ssh_allreg_feb.40138,1.90999997
vbl_ssh_allreg_feb.40139,1.91999996
vbl_ssh_allreg_feb.40140,1.92999995
vbl_ssh_allreg_feb.40141,1.95000005
vbl_ssh_allreg_feb.40142,1.96000004
vbl_ssh_allreg_feb.40143,1.97000003
vbl_ssh_allreg_feb.40144,1.98000002
vbl_ssh_allreg_feb.40145,2
vbl_ssh_allreg_feb.40146,2.00999999
vbl_ssh_allreg_feb.40147,2.01999998
vbl_ssh_allreg_feb.40148,2.02999997
vbl_ssh_allreg_feb.40149,2.03999996
vbl_ssh_allreg_feb.40150,2.04999995
vbl_ssh_allreg_feb.40151,2.05999994
vbl_ssh_allreg_feb.40152,2.07999992
vbl_ssh_allreg_feb.40153,2.08999991
vbl_ssh_allreg_feb.40154,2.0999999
vbl_ssh_allreg_feb.40155,2.1099999
vbl_ssh_allreg_feb.40156,2.11999989
vbl_ssh_allreg_feb.40157,2.13000011
vbl_ssh_allreg_feb.40158,2.1500001
vbl_ssh_allreg_feb.40159,2.16000009
vbl_ssh_allreg_feb.40160,0.66000003
vbl_ssh_allreg_feb.40161,0.80000001
vbl_ssh_allreg_feb.40162,0.88
vbl_ssh_allreg_feb.40163,0.94
vbl_ssh_allreg_feb.40164,1.00999999
vbl_ssh_allreg_feb.40165,1.05999994
vbl_ssh_allreg_feb.40166,1.11000001
vbl_ssh_allreg_feb.40167,1.15999997
vbl_ssh_allreg_feb.40168,1.20000005
vbl_ssh_allreg_feb.40169,1.24000001
vbl_ssh_allreg_feb.40170,1.27999997
vbl_ssh_allreg_feb.40171,1.32000005
vbl_ssh_allreg_feb.40172,1.35000002
vbl_ssh_allreg_feb.40173,1.38
vbl_ssh_allreg_feb.40174,1.41999996
vbl_ssh_allreg_feb.40175,1.45000005
vbl_ssh_allreg_feb.40176,1.48000002
vbl_ssh_allreg_feb.40177,1.5
vbl_ssh_allreg_feb.40178,1.52999997
vbl_ssh_allreg_feb.40179,1.54999995
vbl_ssh_allreg_feb.40180,1.58000004
vbl_ssh_allreg_feb.40181,1.60000002
vbl_ssh_allreg_feb.40182,1.62
vbl_ssh_allreg_feb.40183,1.63999999
vbl_ssh_allreg_feb.40184,1.65999997
vbl_ssh_allreg_feb.40185,1.66999996
vbl_ssh_allreg_feb.40186,1.69000006
vbl_ssh_allreg_feb.40187,1.71000004
vbl_ssh_allreg_feb.40188,1.73000002
vbl_ssh_allreg_feb.40189,1.74000001
vbl_ssh_allreg_feb.40190,1.75999999
vbl_ssh_allreg_feb.40191,1.76999998
vbl_ssh_allreg_feb.40192,1.78999996
vbl_ssh_allreg_feb.40193,1.79999995
vbl_ssh_allreg_feb.40194,1.82000005
vbl_ssh_allreg_feb.40195,1.83000004
vbl_ssh_allreg_feb.40196,1.84000003
vbl_ssh_allreg_feb.40197,1.86000001
vbl_ssh_allreg_feb.40198,1.87
vbl_ssh_allreg_feb.40199,1.88
vbl_ssh_allreg_feb.40200,1.89999998
vbl_ssh_allreg_feb.40201,1.90999997
vbl_ssh_allreg_feb.40202,1.91999996
vbl_ssh_allreg_feb.40203,1.94000006
vbl_ssh_allreg_feb.40204,1.95000005
vbl_ssh_allreg_feb.40205,1.96000004
vbl_ssh_allreg_feb.40206,1.97000003
vbl_ssh_allreg_feb.40207,1.99000001
vbl_ssh_allreg_feb.40208,1.99000001
vbl_ssh_allreg_feb.40209,2.00999999
vbl_ssh_allreg_feb.40210,2.01999998
vbl_ssh_allreg_feb.40211,2.02999997
vbl_ssh_allreg_feb.40212,2.03999996
vbl_ssh_allreg_feb.40213,2.05999994
vbl_ssh_allreg_feb.40214,2.06999993
vbl_ssh_allreg_feb.40215,2.07999992
vbl_ssh_allreg_feb.40216,2.08999991
vbl_ssh_allreg_feb.40217,2.0999999
vbl_ssh_allreg_feb.40218,2.1099999
vbl_ssh_allreg_feb.40219,2.13000011
vbl_ssh_allreg_feb.40220,2.1400001
vbl_ssh_allreg_feb.40221,0.75
vbl_ssh_allreg_feb.40222,0.83999997
vbl_ssh_allreg_feb.40223,0.91000003
vbl_ssh_allreg_feb.40224,0.97000003
vbl_ssh_allreg_feb.40225,1.01999998
vbl_ssh_allreg_feb.40226,1.07000005
vbl_ssh_allreg_feb.40227,1.11000001
vbl_ssh_allreg_feb.40228,1.15999997
vbl_ssh_allreg_feb.40229,1.20000005
vbl_ssh_allreg_feb.40230,1.24000001
vbl_ssh_allreg_feb.40231,1.27999997
vbl_ssh_allreg_feb.40232,1.30999994
vbl_ssh_allreg_feb.40233,1.35000002
vbl_ssh_allreg_feb.40234,1.38
vbl_ssh_allreg_feb.40235,1.40999997
vbl_ssh_allreg_feb.40236,1.44000006
vbl_ssh_allreg_feb.40237,1.47000003
vbl_ssh_allreg_feb.40238,1.5
vbl_ssh_allreg_feb.40239,1.51999998
vbl_ssh_allreg_feb.40240,1.54999995
vbl_ssh_allreg_feb.40241,1.57000005
vbl_ssh_allreg_feb.40242,1.59000003
vbl_ssh_allreg_feb.40243,1.61000001
vbl_ssh_allreg_feb.40244,1.63
vbl_ssh_allreg_feb.40245,1.64999998
vbl_ssh_allreg_feb.40246,1.65999997
vbl_ssh_allreg_feb.40247,1.67999995
vbl_ssh_allreg_feb.40248,1.70000005
vbl_ssh_allreg_feb.40249,1.72000003
vbl_ssh_allreg_feb.40250,1.73000002
vbl_ssh_allreg_feb.40251,1.75
vbl_ssh_allreg_feb.40252,1.75999999
vbl_ssh_allreg_feb.40253,1.77999997
vbl_ssh_allreg_feb.40254,1.78999996
vbl_ssh_allreg_feb.40255,1.80999994
vbl_ssh_allreg_feb.40256,1.82000005
vbl_ssh_allreg_feb.40257,1.83000004
vbl_ssh_allreg_feb.40258,1.85000002
vbl_ssh_allreg_feb.40259,1.86000001
vbl_ssh_allreg_feb.40260,1.87
vbl_ssh_allreg_feb.40261,1.88999999
vbl_ssh_allreg_feb.40262,1.89999998
vbl_ssh_allreg_feb.40263,1.90999997
vbl_ssh_allreg_feb.40264,1.92999995
vbl_ssh_allreg_feb.40265,1.94000006
vbl_ssh_allreg_feb.40266,1.95000005
vbl_ssh_allreg_feb.40267,1.96000004
vbl_ssh_allreg_feb.40268,1.97000003
vbl_ssh_allreg_feb.40269,1.98000002
vbl_ssh_allreg_feb.40270,2
vbl_ssh_allreg_feb.40271,2.00999999
vbl_ssh_allreg_feb.40272,2.01999998
vbl_ssh_allreg_feb.40273,2.02999997
vbl_ssh_allreg_feb.40274,2.04999995
vbl_ssh_allreg_feb.40275,2.05999994
vbl_ssh_allreg_feb.40276,2.06999993
vbl_ssh_allreg_feb.40277,2.07999992
vbl_ssh_allreg_feb.40278,2.08999991
vbl_ssh_allreg_feb.40279,2.0999999
vbl_ssh_allreg_feb.40280,2.11999989
vbl_ssh_allreg_feb.40281,0.69999999
vbl_ssh_allreg_feb.40282,0.80000001
vbl_ssh_allreg_feb.40283,0.88
vbl_ssh_allreg_feb.40284,0.93000001
vbl_ssh_allreg_feb.40285,0.98000002
vbl_ssh_allreg_feb.40286,1.01999998
vbl_ssh_allreg_feb.40287,1.07000005
vbl_ssh_allreg_feb.40288,1.11000001
vbl_ssh_allreg_feb.40289,1.15999997
vbl_ssh_allreg_feb.40290,1.20000005
vbl_ssh_allreg_feb.40291,1.24000001
vbl_ssh_allreg_feb.40292,1.26999998
vbl_ssh_allreg_feb.40293,1.30999994
vbl_ssh_allreg_feb.40294,1.34000003
vbl_ssh_allreg_feb.40295,1.38
vbl_ssh_allreg_feb.40296,1.40999997
vbl_ssh_allreg_feb.40297,1.44000006
vbl_ssh_allreg_feb.40298,1.46000004
vbl_ssh_allreg_feb.40299,1.49000001
vbl_ssh_allreg_feb.40300,1.50999999
vbl_ssh_allreg_feb.40301,1.53999996
vbl_ssh_allreg_feb.40302,1.55999994
vbl_ssh_allreg_feb.40303,1.58000004
vbl_ssh_allreg_feb.40304,1.60000002
vbl_ssh_allreg_feb.40305,1.62
vbl_ssh_allreg_feb.40306,1.63999999
vbl_ssh_allreg_feb.40307,1.64999998
vbl_ssh_allreg_feb.40308,1.66999996
vbl_ssh_allreg_feb.40309,1.69000006
vbl_ssh_allreg_feb.40310,1.70000005
vbl_ssh_allreg_feb.40311,1.72000003
vbl_ssh_allreg_feb.40312,1.74000001
vbl_ssh_allreg_feb.40313,1.75
vbl_ssh_allreg_feb.40314,1.76999998
vbl_ssh_allreg_feb.40315,1.77999997
vbl_ssh_allreg_feb.40316,1.79999995
vbl_ssh_allreg_feb.40317,1.80999994
vbl_ssh_allreg_feb.40318,1.82000005
vbl_ssh_allreg_feb.40319,1.84000003
vbl_ssh_allreg_feb.40320,1.85000002
vbl_ssh_allreg_feb.40321,1.86000001
vbl_ssh_allreg_feb.40322,1.87
vbl_ssh_allreg_feb.40323,1.88999999
vbl_ssh_allreg_feb.40324,1.89999998
vbl_ssh_allreg_feb.40325,1.90999997
vbl_ssh_allreg_feb.40326,1.92999995
vbl_ssh_allreg_feb.40327,1.94000006
vbl_ssh_allreg_feb.40328,1.95000005
vbl_ssh_allreg_feb.40329,1.96000004
vbl_ssh_allreg_feb.40330,1.97000003
vbl_ssh_allreg_feb.40331,1.99000001
vbl_ssh_allreg_feb.40332,2
vbl_ssh_allreg_feb.40333,2.00999999
vbl_ssh_allreg_feb.40334,2.01999998
vbl_ssh_allreg_feb.40335,2.02999997
vbl_ssh_allreg_feb.40336,2.04999995
vbl_ssh_allreg_feb.40337,2.05999994
vbl_ssh_allreg_feb.40338,2.06999993
vbl_ssh_allreg_feb.40339,2.07999992
vbl_ssh_allreg_feb.40340,2.0999999
vbl_ssh_allreg_feb.40341,0.66000003
vbl_ssh_allreg_feb.40342,0.75999999
vbl_ssh_allreg_feb.40343,0.83999997
vbl_ssh_allreg_feb.40344,0.88999999
vbl_ssh_allreg_feb.40345,0.93000001
vbl_ssh_allreg_feb.40346,0.97000003
vbl_ssh_allreg_feb.40347,1.01999998
vbl_ssh_allreg_feb.40348,1.05999994
vbl_ssh_allreg_feb.40349,1.11000001
vbl_ssh_allreg_feb.40350,1.14999998
vbl_ssh_allreg_feb.40351,1.19000006
vbl_ssh_allreg_feb.40352,1.23000002
vbl_ssh_allreg_feb.40353,1.26999998
vbl_ssh_allreg_feb.40354,1.29999995
vbl_ssh_allreg_feb.40355,1.34000003
vbl_ssh_allreg_feb.40356,1.37
vbl_ssh_allreg_feb.40357,1.39999998
vbl_ssh_allreg_feb.40358,1.42999995
vbl_ssh_allreg_feb.40359,1.45000005
vbl_ssh_allreg_feb.40360,1.48000002
vbl_ssh_allreg_feb.40361,1.5
vbl_ssh_allreg_feb.40362,1.52999997
vbl_ssh_allreg_feb.40363,1.54999995
vbl_ssh_allreg_feb.40364,1.57000005
vbl_ssh_allreg_feb.40365,1.59000003
vbl_ssh_allreg_feb.40366,1.61000001
vbl_ssh_allreg_feb.40367,1.62
vbl_ssh_allreg_feb.40368,1.63999999
vbl_ssh_allreg_feb.40369,1.65999997
vbl_ssh_allreg_feb.40370,1.67999995
vbl_ssh_allreg_feb.40371,1.69000006
vbl_ssh_allreg_feb.40372,1.71000004
vbl_ssh_allreg_feb.40373,1.72000003
vbl_ssh_allreg_feb.40374,1.74000001
vbl_ssh_allreg_feb.40375,1.75999999
vbl_ssh_allreg_feb.40376,1.76999998
vbl_ssh_allreg_feb.40377,1.77999997
vbl_ssh_allreg_feb.40378,1.79999995
vbl_ssh_allreg_feb.40379,1.80999994
vbl_ssh_allreg_feb.40380,1.82000005
vbl_ssh_allreg_feb.40381,1.84000003
vbl_ssh_allreg_feb.40382,1.85000002
vbl_ssh_allreg_feb.40383,1.86000001
vbl_ssh_allreg_feb.40384,1.87
vbl_ssh_allreg_feb.40385,1.88999999
vbl_ssh_allreg_feb.40386,1.89999998
vbl_ssh_allreg_feb.40387,1.90999997
vbl_ssh_allreg_feb.40388,1.91999996
vbl_ssh_allreg_feb.40389,1.94000006
vbl_ssh_allreg_feb.40390,1.95000005
vbl_ssh_allreg_feb.40391,1.96000004
vbl_ssh_allreg_feb.40392,1.97000003
vbl_ssh_allreg_feb.40393,1.98000002
vbl_ssh_allreg_feb.40394,2
vbl_ssh_allreg_feb.40395,2.00999999
vbl_ssh_allreg_feb.40396,2.01999998
vbl_ssh_allreg_feb.40397,2.02999997
vbl_ssh_allreg_feb.40398,2.04999995
vbl_ssh_allreg_feb.40399,2.05999994
vbl_ssh_allreg_feb.40400,2.06999993
vbl_ssh_allreg_feb.40401,0.62
vbl_ssh_allreg_feb.40402,0.69999999
vbl_ssh_allreg_feb.40403,0.77999997
vbl_ssh_allreg_feb.40404,0.82999998
vbl_ssh_allreg_feb.40405,0.87
vbl_ssh_allreg_feb.40406,0.91000003
vbl_ssh_allreg_feb.40407,0.94999999
vbl_ssh_allreg_feb.40408,1
vbl_ssh_allreg_feb.40409,1.03999996
vbl_ssh_allreg_feb.40410,1.09000003
vbl_ssh_allreg_feb.40411,1.13
vbl_ssh_allreg_feb.40412,1.16999996
vbl_ssh_allreg_feb.40413,1.21000004
vbl_ssh_allreg_feb.40414,1.25
vbl_ssh_allreg_feb.40415,1.28999996
vbl_ssh_allreg_feb.40416,1.33000004
vbl_ssh_allreg_feb.40417,1.36000001
vbl_ssh_allreg_feb.40418,1.38999999
vbl_ssh_allreg_feb.40419,1.40999997
vbl_ssh_allreg_feb.40420,1.44000006
vbl_ssh_allreg_feb.40421,1.46000004
vbl_ssh_allreg_feb.40422,1.49000001
vbl_ssh_allreg_feb.40423,1.50999999
vbl_ssh_allreg_feb.40424,1.52999997
vbl_ssh_allreg_feb.40425,1.54999995
vbl_ssh_allreg_feb.40426,1.57000005
vbl_ssh_allreg_feb.40427,1.59000003
vbl_ssh_allreg_feb.40428,1.61000001
vbl_ssh_allreg_feb.40429,1.63
vbl_ssh_allreg_feb.40430,1.64999998
vbl_ssh_allreg_feb.40431,1.65999997
vbl_ssh_allreg_feb.40432,1.67999995
vbl_ssh_allreg_feb.40433,1.70000005
vbl_ssh_allreg_feb.40434,1.71000004
vbl_ssh_allreg_feb.40435,1.73000002
vbl_ssh_allreg_feb.40436,1.74000001
vbl_ssh_allreg_feb.40437,1.75999999
vbl_ssh_allreg_feb.40438,1.76999998
vbl_ssh_allreg_feb.40439,1.77999997
vbl_ssh_allreg_feb.40440,1.78999996
vbl_ssh_allreg_feb.40441,1.80999994
vbl_ssh_allreg_feb.40442,1.82000005
vbl_ssh_allreg_feb.40443,1.83000004
vbl_ssh_allreg_feb.40444,1.85000002
vbl_ssh_allreg_feb.40445,1.86000001
vbl_ssh_allreg_feb.40446,1.87
vbl_ssh_allreg_feb.40447,1.88
vbl_ssh_allreg_feb.40448,1.88999999
vbl_ssh_allreg_feb.40449,1.90999997
vbl_ssh_allreg_feb.40450,1.91999996
vbl_ssh_allreg_feb.40451,1.92999995
vbl_ssh_allreg_feb.40452,1.94000006
vbl_ssh_allreg_feb.40453,1.95000005
vbl_ssh_allreg_feb.40454,1.97000003
vbl_ssh_allreg_feb.40455,1.98000002
vbl_ssh_allreg_feb.40456,1.99000001
vbl_ssh_allreg_feb.40457,2
vbl_ssh_allreg_feb.40458,2.01999998
vbl_ssh_allreg_feb.40459,2.02999997
vbl_ssh_allreg_feb.40460,2.04999995
vbl_ssh_allreg_feb.40461,0.57999998
vbl_ssh_allreg_feb.40462,0.66000003
vbl_ssh_allreg_feb.40463,0.72000003
vbl_ssh_allreg_feb.40464,0.79000002
vbl_ssh_allreg_feb.40465,0.82999998
vbl_ssh_allreg_feb.40466,0.83999997
vbl_ssh_allreg_feb.40467,0.92000002
vbl_ssh_allreg_feb.40468,0.95999998
vbl_ssh_allreg_feb.40469,1.00999999
vbl_ssh_allreg_feb.40470,1.05999994
vbl_ssh_allreg_feb.40471,1.10000002
vbl_ssh_allreg_feb.40472,1.14999998
vbl_ssh_allreg_feb.40473,1.19000006
vbl_ssh_allreg_feb.40474,1.23000002
vbl_ssh_allreg_feb.40475,1.26999998
vbl_ssh_allreg_feb.40476,1.29999995
vbl_ssh_allreg_feb.40477,1.33000004
vbl_ssh_allreg_feb.40478,1.36000001
vbl_ssh_allreg_feb.40479,1.38999999
vbl_ssh_allreg_feb.40480,1.41999996
vbl_ssh_allreg_feb.40481,1.44000006
vbl_ssh_allreg_feb.40482,1.47000003
vbl_ssh_allreg_feb.40483,1.49000001
vbl_ssh_allreg_feb.40484,1.50999999
vbl_ssh_allreg_feb.40485,1.52999997
vbl_ssh_allreg_feb.40486,1.54999995
vbl_ssh_allreg_feb.40487,1.57000005
vbl_ssh_allreg_feb.40488,1.59000003
vbl_ssh_allreg_feb.40489,1.61000001
vbl_ssh_allreg_feb.40490,1.63
vbl_ssh_allreg_feb.40491,1.64999998
vbl_ssh_allreg_feb.40492,1.65999997
vbl_ssh_allreg_feb.40493,1.67999995
vbl_ssh_allreg_feb.40494,1.70000005
vbl_ssh_allreg_feb.40495,1.71000004
vbl_ssh_allreg_feb.40496,1.73000002
vbl_ssh_allreg_feb.40497,1.74000001
vbl_ssh_allreg_feb.40498,1.75
vbl_ssh_allreg_feb.40499,1.76999998
vbl_ssh_allreg_feb.40500,1.77999997
vbl_ssh_allreg_feb.40501,1.78999996
vbl_ssh_allreg_feb.40502,1.79999995
vbl_ssh_allreg_feb.40503,1.82000005
vbl_ssh_allreg_feb.40504,1.83000004
vbl_ssh_allreg_feb.40505,1.84000003
vbl_ssh_allreg_feb.40506,1.85000002
vbl_ssh_allreg_feb.40507,1.86000001
vbl_ssh_allreg_feb.40508,1.88
vbl_ssh_allreg_feb.40509,1.88999999
vbl_ssh_allreg_feb.40510,1.89999998
vbl_ssh_allreg_feb.40511,1.90999997
vbl_ssh_allreg_feb.40512,1.91999996
vbl_ssh_allreg_feb.40513,1.94000006
vbl_ssh_allreg_feb.40514,1.95000005
vbl_ssh_allreg_feb.40515,1.96000004
vbl_ssh_allreg_feb.40516,1.97000003
vbl_ssh_allreg_feb.40517,1.99000001
vbl_ssh_allreg_feb.40518,2
vbl_ssh_allreg_feb.40519,2.01999998
vbl_ssh_allreg_feb.40520,0.82999998
vbl_ssh_allreg_feb.40521,0.93000001
vbl_ssh_allreg_feb.40522,1
vbl_ssh_allreg_feb.40523,1.04999995
vbl_ssh_allreg_feb.40524,1.10000002
vbl_ssh_allreg_feb.40525,1.14999998
vbl_ssh_allreg_feb.40526,1.19000006
vbl_ssh_allreg_feb.40527,1.23000002
vbl_ssh_allreg_feb.40528,1.26999998
vbl_ssh_allreg_feb.40529,1.29999995
vbl_ssh_allreg_feb.40530,1.33000004
vbl_ssh_allreg_feb.40531,1.36000001
vbl_ssh_allreg_feb.40532,1.38999999
vbl_ssh_allreg_feb.40533,1.40999997
vbl_ssh_allreg_feb.40534,1.44000006
vbl_ssh_allreg_feb.40535,1.46000004
vbl_ssh_allreg_feb.40536,1.48000002
vbl_ssh_allreg_feb.40537,1.5
vbl_ssh_allreg_feb.40538,1.52999997
vbl_ssh_allreg_feb.40539,1.54999995
vbl_ssh_allreg_feb.40540,1.57000005
vbl_ssh_allreg_feb.40541,1.59000003
vbl_ssh_allreg_feb.40542,1.61000001
vbl_ssh_allreg_feb.40543,1.63
vbl_ssh_allreg_feb.40544,1.63999999
vbl_ssh_allreg_feb.40545,1.65999997
vbl_ssh_allreg_feb.40546,1.67999995
vbl_ssh_allreg_feb.40547,1.69000006
vbl_ssh_allreg_feb.40548,1.71000004
vbl_ssh_allreg_feb.40549,1.72000003
vbl_ssh_allreg_feb.40550,1.73000002
vbl_ssh_allreg_feb.40551,1.75
vbl_ssh_allreg_feb.40552,1.75999999
vbl_ssh_allreg_feb.40553,1.76999998
vbl_ssh_allreg_feb.40554,1.77999997
vbl_ssh_allreg_feb.40555,1.79999995
vbl_ssh_allreg_feb.40556,1.80999994
vbl_ssh_allreg_feb.40557,1.82000005
vbl_ssh_allreg_feb.40558,1.83000004
vbl_ssh_allreg_feb.40559,1.84000003
vbl_ssh_allreg_feb.40560,1.85000002
vbl_ssh_allreg_feb.40561,1.87
vbl_ssh_allreg_feb.40562,1.88
vbl_ssh_allreg_feb.40563,1.88999999
vbl_ssh_allreg_feb.40564,1.89999998
vbl_ssh_allreg_feb.40565,1.90999997
vbl_ssh_allreg_feb.40566,1.92999995
vbl_ssh_allreg_feb.40567,1.94000006
vbl_ssh_allreg_feb.40568,1.95000005
vbl_ssh_allreg_feb.40569,1.97000003
vbl_ssh_allreg_feb.40570,1.99000001
vbl_ssh_allreg_feb.40571,0.99000001
vbl_ssh_allreg_feb.40572,1.08000004
vbl_ssh_allreg_feb.40573,1.12
vbl_ssh_allreg_feb.40574,1.16999996
vbl_ssh_allreg_feb.40575,1.21000004
vbl_ssh_allreg_feb.40576,1.25
vbl_ssh_allreg_feb.40577,1.28999996
vbl_ssh_allreg_feb.40578,1.32000005
vbl_ssh_allreg_feb.40579,1.35000002
vbl_ssh_allreg_feb.40580,1.38
vbl_ssh_allreg_feb.40581,1.40999997
vbl_ssh_allreg_feb.40582,1.42999995
vbl_ssh_allreg_feb.40583,1.45000005
vbl_ssh_allreg_feb.40584,1.48000002
vbl_ssh_allreg_feb.40585,1.5
vbl_ssh_allreg_feb.40586,1.51999998
vbl_ssh_allreg_feb.40587,1.53999996
vbl_ssh_allreg_feb.40588,1.55999994
vbl_ssh_allreg_feb.40589,1.58000004
vbl_ssh_allreg_feb.40590,1.60000002
vbl_ssh_allreg_feb.40591,1.62
vbl_ssh_allreg_feb.40592,1.63999999
vbl_ssh_allreg_feb.40593,1.65999997
vbl_ssh_allreg_feb.40594,1.66999996
vbl_ssh_allreg_feb.40595,1.67999995
vbl_ssh_allreg_feb.40596,1.70000005
vbl_ssh_allreg_feb.40597,1.71000004
vbl_ssh_allreg_feb.40598,1.72000003
vbl_ssh_allreg_feb.40599,1.74000001
vbl_ssh_allreg_feb.40600,1.75
vbl_ssh_allreg_feb.40601,1.75999999
vbl_ssh_allreg_feb.40602,1.77999997
vbl_ssh_allreg_feb.40603,1.78999996
vbl_ssh_allreg_feb.40604,1.79999995
vbl_ssh_allreg_feb.40605,1.80999994
vbl_ssh_allreg_feb.40606,1.82000005
vbl_ssh_allreg_feb.40607,1.83000004
vbl_ssh_allreg_feb.40608,1.84000003
vbl_ssh_allreg_feb.40609,1.85000002
vbl_ssh_allreg_feb.40610,1.87
vbl_ssh_allreg_feb.40611,1.88
vbl_ssh_allreg_feb.40612,1.88999999
vbl_ssh_allreg_feb.40613,1.89999998
vbl_ssh_allreg_feb.40614,1.91999996
vbl_ssh_allreg_feb.40615,1.92999995
vbl_ssh_allreg_feb.40616,1.95000005
vbl_ssh_allreg_feb.40617,0.94999999
vbl_ssh_allreg_feb.40618,1.03999996
vbl_ssh_allreg_feb.40619,1.11000001
vbl_ssh_allreg_feb.40620,1.17999995
vbl_ssh_allreg_feb.40621,1.23000002
vbl_ssh_allreg_feb.40622,1.26999998
vbl_ssh_allreg_feb.40623,1.30999994
vbl_ssh_allreg_feb.40624,1.34000003
vbl_ssh_allreg_feb.40625,1.37
vbl_ssh_allreg_feb.40626,1.39999998
vbl_ssh_allreg_feb.40627,1.41999996
vbl_ssh_allreg_feb.40628,1.45000005
vbl_ssh_allreg_feb.40629,1.47000003
vbl_ssh_allreg_feb.40630,1.49000001
vbl_ssh_allreg_feb.40631,1.51999998
vbl_ssh_allreg_feb.40632,1.53999996
vbl_ssh_allreg_feb.40633,1.55999994
vbl_ssh_allreg_feb.40634,1.58000004
vbl_ssh_allreg_feb.40635,1.60000002
vbl_ssh_allreg_feb.40636,1.62
vbl_ssh_allreg_feb.40637,1.63
vbl_ssh_allreg_feb.40638,1.64999998
vbl_ssh_allreg_feb.40639,1.65999997
vbl_ssh_allreg_feb.40640,1.67999995
vbl_ssh_allreg_feb.40641,1.69000006
vbl_ssh_allreg_feb.40642,1.70000005
vbl_ssh_allreg_feb.40643,1.71000004
vbl_ssh_allreg_feb.40644,1.72000003
vbl_ssh_allreg_feb.40645,1.74000001
vbl_ssh_allreg_feb.40646,1.75
vbl_ssh_allreg_feb.40647,1.75999999
vbl_ssh_allreg_feb.40648,1.76999998
vbl_ssh_allreg_feb.40649,1.78999996
vbl_ssh_allreg_feb.40650,1.79999995
vbl_ssh_allreg_feb.40651,1.80999994
vbl_ssh_allreg_feb.40652,1.82000005
vbl_ssh_allreg_feb.40653,1.83000004
vbl_ssh_allreg_feb.40654,1.84000003
vbl_ssh_allreg_feb.40655,1.85000002
vbl_ssh_allreg_feb.40656,1.86000001
vbl_ssh_allreg_feb.40657,1.87
vbl_ssh_allreg_feb.40658,1.88999999
vbl_ssh_allreg_feb.40659,1.89999998
vbl_ssh_allreg_feb.40660,0.91000003
vbl_ssh_allreg_feb.40661,1.04999995
vbl_ssh_allreg_feb.40662,1.13
vbl_ssh_allreg_feb.40663,1.21000004
vbl_ssh_allreg_feb.40664,1.25
vbl_ssh_allreg_feb.40665,1.28999996
vbl_ssh_allreg_feb.40666,1.33000004
vbl_ssh_allreg_feb.40667,1.36000001
vbl_ssh_allreg_feb.40668,1.38999999
vbl_ssh_allreg_feb.40669,1.40999997
vbl_ssh_allreg_feb.40670,1.44000006
vbl_ssh_allreg_feb.40671,1.47000003
vbl_ssh_allreg_feb.40672,1.49000001
vbl_ssh_allreg_feb.40673,1.51999998
vbl_ssh_allreg_feb.40674,1.53999996
vbl_ssh_allreg_feb.40675,1.55999994
vbl_ssh_allreg_feb.40676,1.58000004
vbl_ssh_allreg_feb.40677,1.60000002
vbl_ssh_allreg_feb.40678,1.61000001
vbl_ssh_allreg_feb.40679,1.62
vbl_ssh_allreg_feb.40680,1.63999999
vbl_ssh_allreg_feb.40681,1.64999998
vbl_ssh_allreg_feb.40682,1.65999997
vbl_ssh_allreg_feb.40683,1.67999995
vbl_ssh_allreg_feb.40684,1.69000006
vbl_ssh_allreg_feb.40685,1.70000005
vbl_ssh_allreg_feb.40686,1.71000004
vbl_ssh_allreg_feb.40687,1.72000003
vbl_ssh_allreg_feb.40688,1.74000001
vbl_ssh_allreg_feb.40689,1.75
vbl_ssh_allreg_feb.40690,1.75999999
vbl_ssh_allreg_feb.40691,1.76999998
vbl_ssh_allreg_feb.40692,1.77999997
vbl_ssh_allreg_feb.40693,1.78999996
vbl_ssh_allreg_feb.40694,1.79999995
vbl_ssh_allreg_feb.40695,1.80999994
vbl_ssh_allreg_feb.40696,1.82000005
vbl_ssh_allreg_feb.40697,1.83000004
vbl_ssh_allreg_feb.40698,1.83000004
vbl_ssh_allreg_feb.40699,1.84000003
vbl_ssh_allreg_feb.40700,1.07000005
vbl_ssh_allreg_feb.40701,1.13999999
vbl_ssh_allreg_feb.40702,1.22000003
vbl_ssh_allreg_feb.40703,1.25999999
vbl_ssh_allreg_feb.40704,1.29999995
vbl_ssh_allreg_feb.40705,1.33000004
vbl_ssh_allreg_feb.40706,1.37
vbl_ssh_allreg_feb.40707,1.40999997
vbl_ssh_allreg_feb.40708,1.44000006
vbl_ssh_allreg_feb.40709,1.47000003
vbl_ssh_allreg_feb.40710,1.49000001
vbl_ssh_allreg_feb.40711,1.50999999
vbl_ssh_allreg_feb.40712,1.52999997
vbl_ssh_allreg_feb.40713,1.54999995
vbl_ssh_allreg_feb.40714,1.57000005
vbl_ssh_allreg_feb.40715,1.58000004
vbl_ssh_allreg_feb.40716,1.60000002
vbl_ssh_allreg_feb.40717,1.61000001
vbl_ssh_allreg_feb.40718,1.62
vbl_ssh_allreg_feb.40719,1.63999999
vbl_ssh_allreg_feb.40720,1.64999998
vbl_ssh_allreg_feb.40721,1.65999997
vbl_ssh_allreg_feb.40722,1.66999996
vbl_ssh_allreg_feb.40723,1.67999995
vbl_ssh_allreg_feb.40724,1.69000006
