FID,nov_ssh
vbl_ssh_allreg_nov.60631,1.5
vbl_ssh_allreg_nov.60633,1.71000004
vbl_ssh_allreg_nov.60634,1.78999996
vbl_ssh_allreg_nov.60635,1.91999996
vbl_ssh_allreg_nov.60636,2
vbl_ssh_allreg_nov.60637,2.05999994
vbl_ssh_allreg_nov.60638,2.13000011
vbl_ssh_allreg_nov.60639,2.21000004
vbl_ssh_allreg_nov.60640,2.27999997
vbl_ssh_allreg_nov.60641,2.32999992
vbl_ssh_allreg_nov.60642,2.3900001
vbl_ssh_allreg_nov.60643,2.44000006
vbl_ssh_allreg_nov.60644,2.49000001
vbl_ssh_allreg_nov.60645,2.52999997
vbl_ssh_allreg_nov.60646,2.57999992
vbl_ssh_allreg_nov.60647,2.6099999
vbl_ssh_allreg_nov.60648,2.6500001
vbl_ssh_allreg_nov.60649,2.69000006
vbl_ssh_allreg_nov.60650,2.73000002
vbl_ssh_allreg_nov.60651,2.75
vbl_ssh_allreg_nov.60652,2.76999998
vbl_ssh_allreg_nov.60653,2.77999997
vbl_ssh_allreg_nov.60654,2.77999997
vbl_ssh_allreg_nov.60655,2.76999998
vbl_ssh_allreg_nov.60656,2.75
vbl_ssh_allreg_nov.60657,2.6099999
vbl_ssh_allreg_nov.60658,2.71000004
vbl_ssh_allreg_nov.60659,2.77999997
vbl_ssh_allreg_nov.60660,2.8900001
vbl_ssh_allreg_nov.60661,2.95000005
vbl_ssh_allreg_nov.60662,3
vbl_ssh_allreg_nov.60663,3.02999997
vbl_ssh_allreg_nov.60664,3.04999995
vbl_ssh_allreg_nov.60665,3.06999993
vbl_ssh_allreg_nov.60666,3.08999991
vbl_ssh_allreg_nov.38,4.01000023
vbl_ssh_allreg_nov.60667,3.1099999
vbl_ssh_allreg_nov.60668,3.11999989
vbl_ssh_allreg_nov.60669,3.1400001
vbl_ssh_allreg_nov.60670,3.1500001
vbl_ssh_allreg_nov.60671,3.16000009
vbl_ssh_allreg_nov.60672,3.18000007
vbl_ssh_allreg_nov.60673,3.19000006
vbl_ssh_allreg_nov.60674,3.20000005
vbl_ssh_allreg_nov.60675,3.21000004
vbl_ssh_allreg_nov.60676,3.22000003
vbl_ssh_allreg_nov.60677,3.23000002
vbl_ssh_allreg_nov.60678,3.25
vbl_ssh_allreg_nov.60679,3.25
vbl_ssh_allreg_nov.60680,3.25999999
vbl_ssh_allreg_nov.60681,0.47999999
vbl_ssh_allreg_nov.60682,0.85000002
vbl_ssh_allreg_nov.60683,1.25
vbl_ssh_allreg_nov.60684,1.30999994
vbl_ssh_allreg_nov.60685,1.34000003
vbl_ssh_allreg_nov.60686,1.67999995
vbl_ssh_allreg_nov.60687,1.83000004
vbl_ssh_allreg_nov.60688,1.94000006
vbl_ssh_allreg_nov.60689,2.01999998
vbl_ssh_allreg_nov.60690,2.07999992
vbl_ssh_allreg_nov.60691,2.1500001
vbl_ssh_allreg_nov.60692,2.22000003
vbl_ssh_allreg_nov.60693,2.26999998
vbl_ssh_allreg_nov.60694,2.32999992
vbl_ssh_allreg_nov.60695,2.38000011
vbl_ssh_allreg_nov.60696,2.42000008
vbl_ssh_allreg_nov.60697,2.48000002
vbl_ssh_allreg_nov.60698,2.52999997
vbl_ssh_allreg_nov.60699,2.56999993
vbl_ssh_allreg_nov.60700,2.5999999
vbl_ssh_allreg_nov.60701,2.63000011
vbl_ssh_allreg_nov.60703,2.69000006
vbl_ssh_allreg_nov.60704,2.71000004
vbl_ssh_allreg_nov.60705,2.71000004
vbl_ssh_allreg_nov.60706,2.69000006
vbl_ssh_allreg_nov.60707,2.63000011
vbl_ssh_allreg_nov.60708,2.45000005
vbl_ssh_allreg_nov.60709,2.16000009
vbl_ssh_allreg_nov.60710,2.52999997
vbl_ssh_allreg_nov.60711,2.74000001
vbl_ssh_allreg_nov.60712,2.8599999
vbl_ssh_allreg_nov.60713,2.93000007
vbl_ssh_allreg_nov.60714,2.97000003
vbl_ssh_allreg_nov.60715,3
vbl_ssh_allreg_nov.60716,3.02999997
vbl_ssh_allreg_nov.60717,3.04999995
vbl_ssh_allreg_nov.60718,3.06999993
vbl_ssh_allreg_nov.60719,3.08999991
vbl_ssh_allreg_nov.60720,3.0999999
vbl_ssh_allreg_nov.60721,3.11999989
vbl_ssh_allreg_nov.60722,3.13000011
vbl_ssh_allreg_nov.60723,3.1400001
vbl_ssh_allreg_nov.60724,3.16000009
vbl_ssh_allreg_nov.60725,3.17000008
vbl_ssh_allreg_nov.60726,3.18000007
vbl_ssh_allreg_nov.60727,3.19000006
vbl_ssh_allreg_nov.60728,3.20000005
vbl_ssh_allreg_nov.60729,3.21000004
vbl_ssh_allreg_nov.60730,3.22000003
vbl_ssh_allreg_nov.60731,3.23000002
vbl_ssh_allreg_nov.60732,3.24000001
vbl_ssh_allreg_nov.60733,0.31999999
vbl_ssh_allreg_nov.60734,0.87
vbl_ssh_allreg_nov.60735,1
vbl_ssh_allreg_nov.60736,0.88999999
vbl_ssh_allreg_nov.39,4.01000023
vbl_ssh_allreg_nov.60737,1.38999999
vbl_ssh_allreg_nov.60738,1.69000006
vbl_ssh_allreg_nov.60739,1.86000001
vbl_ssh_allreg_nov.60740,1.95000005
vbl_ssh_allreg_nov.60741,2.01999998
vbl_ssh_allreg_nov.60742,2.08999991
vbl_ssh_allreg_nov.60743,2.1500001
vbl_ssh_allreg_nov.60744,2.20000005
vbl_ssh_allreg_nov.60745,2.25
vbl_ssh_allreg_nov.60746,2.30999994
vbl_ssh_allreg_nov.60747,2.33999991
vbl_ssh_allreg_nov.60748,2.41000009
vbl_ssh_allreg_nov.60749,2.47000003
vbl_ssh_allreg_nov.60750,2.50999999
vbl_ssh_allreg_nov.60751,2.53999996
vbl_ssh_allreg_nov.60752,2.56999993
vbl_ssh_allreg_nov.60753,2.6099999
vbl_ssh_allreg_nov.60754,2.63000011
vbl_ssh_allreg_nov.60755,2.6400001
vbl_ssh_allreg_nov.60756,2.6500001
vbl_ssh_allreg_nov.60757,2.6099999
vbl_ssh_allreg_nov.60758,2.50999999
vbl_ssh_allreg_nov.60759,2.28999996
vbl_ssh_allreg_nov.60760,1.84000003
vbl_ssh_allreg_nov.60761,2.33999991
vbl_ssh_allreg_nov.60762,2.6099999
vbl_ssh_allreg_nov.60763,2.75
vbl_ssh_allreg_nov.60764,2.83999991
vbl_ssh_allreg_nov.60765,2.9000001
vbl_ssh_allreg_nov.60766,2.95000005
vbl_ssh_allreg_nov.60767,2.98000002
vbl_ssh_allreg_nov.60768,3
vbl_ssh_allreg_nov.60769,3.01999998
vbl_ssh_allreg_nov.60770,3.03999996
vbl_ssh_allreg_nov.60771,3.05999994
vbl_ssh_allreg_nov.60772,3.07999992
vbl_ssh_allreg_nov.60773,3.08999991
vbl_ssh_allreg_nov.60774,3.1099999
vbl_ssh_allreg_nov.60775,3.11999989
vbl_ssh_allreg_nov.60776,3.1400001
vbl_ssh_allreg_nov.60777,3.1500001
vbl_ssh_allreg_nov.60778,3.16000009
vbl_ssh_allreg_nov.60779,3.17000008
vbl_ssh_allreg_nov.60780,3.18000007
vbl_ssh_allreg_nov.60781,3.19000006
vbl_ssh_allreg_nov.60782,3.20000005
vbl_ssh_allreg_nov.60783,3.22000003
vbl_ssh_allreg_nov.60784,3.22000003
vbl_ssh_allreg_nov.60785,0.60000002
vbl_ssh_allreg_nov.60786,0.88
vbl_ssh_allreg_nov.60787,1.57000005
vbl_ssh_allreg_nov.60788,1.77999997
vbl_ssh_allreg_nov.60789,1.87
vbl_ssh_allreg_nov.60790,1.96000004
vbl_ssh_allreg_nov.60791,2.03999996
vbl_ssh_allreg_nov.60792,2.08999991
vbl_ssh_allreg_nov.60793,2.13000011
vbl_ssh_allreg_nov.60794,2.17000008
vbl_ssh_allreg_nov.60795,2.24000001
vbl_ssh_allreg_nov.60796,2.28999996
vbl_ssh_allreg_nov.60797,2.3499999
vbl_ssh_allreg_nov.60798,2.3900001
vbl_ssh_allreg_nov.60799,2.42000008
vbl_ssh_allreg_nov.60800,2.45000005
vbl_ssh_allreg_nov.60801,2.43000007
vbl_ssh_allreg_nov.60802,2.51999998
vbl_ssh_allreg_nov.60803,2.55999994
vbl_ssh_allreg_nov.60804,2.57999992
vbl_ssh_allreg_nov.60805,2.58999991
vbl_ssh_allreg_nov.40,4.01000023
vbl_ssh_allreg_nov.60806,2.55999994
vbl_ssh_allreg_nov.60807,2.47000003
vbl_ssh_allreg_nov.60808,2.3900001
vbl_ssh_allreg_nov.60809,1.89999998
vbl_ssh_allreg_nov.60810,1.99000001
vbl_ssh_allreg_nov.60811,2.26999998
vbl_ssh_allreg_nov.60812,2.50999999
vbl_ssh_allreg_nov.60813,2.6500001
vbl_ssh_allreg_nov.60814,2.75
vbl_ssh_allreg_nov.60815,2.82999992
vbl_ssh_allreg_nov.60816,2.88000011
vbl_ssh_allreg_nov.60817,2.92000008
vbl_ssh_allreg_nov.60818,2.95000005
vbl_ssh_allreg_nov.60819,2.97000003
vbl_ssh_allreg_nov.60820,2.99000001
vbl_ssh_allreg_nov.60821,3.00999999
vbl_ssh_allreg_nov.60822,3.02999997
vbl_ssh_allreg_nov.60823,3.03999996
vbl_ssh_allreg_nov.60824,3.05999994
vbl_ssh_allreg_nov.60825,3.07999992
vbl_ssh_allreg_nov.60826,3.0999999
vbl_ssh_allreg_nov.60827,3.1099999
vbl_ssh_allreg_nov.60828,3.13000011
vbl_ssh_allreg_nov.60829,3.1400001
vbl_ssh_allreg_nov.60830,3.1500001
vbl_ssh_allreg_nov.60831,3.16000009
vbl_ssh_allreg_nov.60832,3.17000008
vbl_ssh_allreg_nov.60833,3.18000007
vbl_ssh_allreg_nov.60834,3.20000005
vbl_ssh_allreg_nov.60835,3.20000005
vbl_ssh_allreg_nov.60836,1.33000004
vbl_ssh_allreg_nov.60837,1.57000005
vbl_ssh_allreg_nov.60838,1.75
vbl_ssh_allreg_nov.60839,1.88
vbl_ssh_allreg_nov.60840,1.97000003
vbl_ssh_allreg_nov.60841,2.04999995
vbl_ssh_allreg_nov.60842,2.1099999
vbl_ssh_allreg_nov.60843,2.1500001
vbl_ssh_allreg_nov.60844,2.19000006
vbl_ssh_allreg_nov.60845,2.24000001
vbl_ssh_allreg_nov.60846,2.27999997
vbl_ssh_allreg_nov.60847,2.30999994
vbl_ssh_allreg_nov.60848,2.28999996
vbl_ssh_allreg_nov.60849,2.25999999
vbl_ssh_allreg_nov.60850,2.11999989
vbl_ssh_allreg_nov.60851,2.30999994
vbl_ssh_allreg_nov.60852,2.43000007
vbl_ssh_allreg_nov.60853,2.5
vbl_ssh_allreg_nov.60854,2.52999997
vbl_ssh_allreg_nov.60855,2.51999998
vbl_ssh_allreg_nov.60856,2.44000006
vbl_ssh_allreg_nov.60857,2.4000001
vbl_ssh_allreg_nov.60858,2.20000005
vbl_ssh_allreg_nov.60859,2.16000009
vbl_ssh_allreg_nov.60860,2.26999998
vbl_ssh_allreg_nov.60861,2.43000007
vbl_ssh_allreg_nov.60862,2.55999994
vbl_ssh_allreg_nov.60863,2.67000008
vbl_ssh_allreg_nov.60864,2.74000001
vbl_ssh_allreg_nov.60865,2.79999995
vbl_ssh_allreg_nov.60866,2.8499999
vbl_ssh_allreg_nov.60867,2.88000011
vbl_ssh_allreg_nov.60868,2.91000009
vbl_ssh_allreg_nov.60869,2.93000007
vbl_ssh_allreg_nov.60870,2.95000005
vbl_ssh_allreg_nov.60871,2.97000003
vbl_ssh_allreg_nov.60872,2.98000002
vbl_ssh_allreg_nov.60873,3
vbl_ssh_allreg_nov.60874,3.00999999
vbl_ssh_allreg_nov.60875,3.03999996
vbl_ssh_allreg_nov.60876,3.05999994
vbl_ssh_allreg_nov.60877,3.07999992
vbl_ssh_allreg_nov.60878,3.0999999
vbl_ssh_allreg_nov.60879,3.11999989
vbl_ssh_allreg_nov.60880,3.13000011
vbl_ssh_allreg_nov.60881,3.1400001
vbl_ssh_allreg_nov.60882,3.1500001
vbl_ssh_allreg_nov.60883,3.16000009
vbl_ssh_allreg_nov.60884,3.18000007
vbl_ssh_allreg_nov.60885,3.19000006
vbl_ssh_allreg_nov.60886,1.57000005
vbl_ssh_allreg_nov.60887,1.74000001
vbl_ssh_allreg_nov.60888,1.89999998
vbl_ssh_allreg_nov.60889,1.96000004
vbl_ssh_allreg_nov.60890,2.04999995
vbl_ssh_allreg_nov.60891,2.0999999
vbl_ssh_allreg_nov.60892,2.1500001
vbl_ssh_allreg_nov.60893,2.18000007
vbl_ssh_allreg_nov.60894,2.21000004
vbl_ssh_allreg_nov.60895,2.21000004
vbl_ssh_allreg_nov.60896,2.13000011
vbl_ssh_allreg_nov.60897,2.07999992
vbl_ssh_allreg_nov.60898,1.98000002
vbl_ssh_allreg_nov.60899,2.20000005
vbl_ssh_allreg_nov.60900,2.36999989
vbl_ssh_allreg_nov.60901,2.46000004
vbl_ssh_allreg_nov.60902,2.47000003
vbl_ssh_allreg_nov.60903,2.44000006
vbl_ssh_allreg_nov.60904,2.42000008
vbl_ssh_allreg_nov.60905,2.30999994
vbl_ssh_allreg_nov.60906,2.25999999
vbl_ssh_allreg_nov.60907,2.29999995
vbl_ssh_allreg_nov.60908,2.4000001
vbl_ssh_allreg_nov.60909,2.49000001
vbl_ssh_allreg_nov.60910,2.56999993
vbl_ssh_allreg_nov.60911,2.6500001
vbl_ssh_allreg_nov.60912,2.71000004
vbl_ssh_allreg_nov.60913,2.75999999
vbl_ssh_allreg_nov.60914,2.80999994
vbl_ssh_allreg_nov.60915,2.82999992
vbl_ssh_allreg_nov.60916,2.8599999
vbl_ssh_allreg_nov.60917,2.8900001
vbl_ssh_allreg_nov.60918,2.91000009
vbl_ssh_allreg_nov.60919,2.95000005
vbl_ssh_allreg_nov.60920,2.97000003
vbl_ssh_allreg_nov.60921,2.98000002
vbl_ssh_allreg_nov.60922,2.99000001
vbl_ssh_allreg_nov.60923,3.00999999
vbl_ssh_allreg_nov.60924,3.02999997
vbl_ssh_allreg_nov.60925,3.04999995
vbl_ssh_allreg_nov.60926,3.06999993
vbl_ssh_allreg_nov.60927,3.08999991
vbl_ssh_allreg_nov.60928,3.1099999
vbl_ssh_allreg_nov.60929,3.11999989
vbl_ssh_allreg_nov.60930,3.13000011
vbl_ssh_allreg_nov.60931,3.1400001
vbl_ssh_allreg_nov.60932,3.16000009
vbl_ssh_allreg_nov.60933,3.17000008
vbl_ssh_allreg_nov.60934,1.24000001
vbl_ssh_allreg_nov.60935,1.51999998
vbl_ssh_allreg_nov.60936,1.71000004
vbl_ssh_allreg_nov.60937,1.88
vbl_ssh_allreg_nov.60938,1.94000006
vbl_ssh_allreg_nov.60939,2.02999997
vbl_ssh_allreg_nov.60940,2.08999991
vbl_ssh_allreg_nov.60941,2.11999989
vbl_ssh_allreg_nov.60942,2.1400001
vbl_ssh_allreg_nov.60943,2.13000011
vbl_ssh_allreg_nov.60944,2.04999995
vbl_ssh_allreg_nov.41,4.01000023
vbl_ssh_allreg_nov.60945,2.06999993
vbl_ssh_allreg_nov.60946,1.50999999
vbl_ssh_allreg_nov.60947,1.95000005
vbl_ssh_allreg_nov.60948,2.0999999
vbl_ssh_allreg_nov.60949,2.25
vbl_ssh_allreg_nov.60950,2.38000011
vbl_ssh_allreg_nov.60951,2.42000008
vbl_ssh_allreg_nov.60952,2.43000007
vbl_ssh_allreg_nov.60953,2.42000008
vbl_ssh_allreg_nov.60954,2.3599999
vbl_ssh_allreg_nov.60955,2.32999992
vbl_ssh_allreg_nov.60956,2.33999991
vbl_ssh_allreg_nov.60957,2.3900001
vbl_ssh_allreg_nov.60958,2.44000006
vbl_ssh_allreg_nov.60959,2.49000001
vbl_ssh_allreg_nov.60960,2.53999996
vbl_ssh_allreg_nov.60961,2.6099999
vbl_ssh_allreg_nov.60962,2.66000009
vbl_ssh_allreg_nov.60963,2.71000004
vbl_ssh_allreg_nov.60964,2.75
vbl_ssh_allreg_nov.60965,2.77999997
vbl_ssh_allreg_nov.60966,2.81999993
vbl_ssh_allreg_nov.60967,2.8499999
vbl_ssh_allreg_nov.60968,2.8900001
vbl_ssh_allreg_nov.60969,2.92000008
vbl_ssh_allreg_nov.60970,2.93000007
vbl_ssh_allreg_nov.60971,2.94000006
vbl_ssh_allreg_nov.60972,2.96000004
vbl_ssh_allreg_nov.60973,2.98000002
vbl_ssh_allreg_nov.60974,3
vbl_ssh_allreg_nov.60975,3.01999998
vbl_ssh_allreg_nov.60976,3.04999995
vbl_ssh_allreg_nov.60977,3.05999994
vbl_ssh_allreg_nov.60978,3.07999992
vbl_ssh_allreg_nov.42,4.01000023
vbl_ssh_allreg_nov.60979,3.0999999
vbl_ssh_allreg_nov.60980,3.1099999
vbl_ssh_allreg_nov.60981,3.11999989
vbl_ssh_allreg_nov.60982,3.1400001
vbl_ssh_allreg_nov.60983,3.1500001
vbl_ssh_allreg_nov.60984,1.53999996
vbl_ssh_allreg_nov.60985,1.74000001
vbl_ssh_allreg_nov.60986,1.84000003
vbl_ssh_allreg_nov.60987,1.90999997
vbl_ssh_allreg_nov.60988,2
vbl_ssh_allreg_nov.60989,2.03999996
vbl_ssh_allreg_nov.60990,2.04999995
vbl_ssh_allreg_nov.60991,2.03999996
vbl_ssh_allreg_nov.60992,1.91999996
vbl_ssh_allreg_nov.60993,1.90999997
vbl_ssh_allreg_nov.60994,1.63
vbl_ssh_allreg_nov.60995,1.88999999
vbl_ssh_allreg_nov.60996,1.99000001
vbl_ssh_allreg_nov.60997,2.1500001
vbl_ssh_allreg_nov.60998,2.27999997
vbl_ssh_allreg_nov.60999,2.3599999
vbl_ssh_allreg_nov.61000,2.38000011
vbl_ssh_allreg_nov.61001,2.3900001
vbl_ssh_allreg_nov.61002,2.36999989
vbl_ssh_allreg_nov.61003,2.3499999
vbl_ssh_allreg_nov.61004,2.3499999
vbl_ssh_allreg_nov.61005,2.36999989
vbl_ssh_allreg_nov.61006,2.4000001
vbl_ssh_allreg_nov.61007,2.43000007
vbl_ssh_allreg_nov.61008,2.44000006
vbl_ssh_allreg_nov.61009,2.47000003
vbl_ssh_allreg_nov.61010,2.52999997
vbl_ssh_allreg_nov.61011,2.58999991
vbl_ssh_allreg_nov.61012,2.6400001
vbl_ssh_allreg_nov.61013,2.69000006
vbl_ssh_allreg_nov.61014,2.74000001
vbl_ssh_allreg_nov.61015,2.77999997
vbl_ssh_allreg_nov.61016,2.80999994
vbl_ssh_allreg_nov.61017,2.8499999
vbl_ssh_allreg_nov.61018,2.86999989
vbl_ssh_allreg_nov.61019,2.8900001
vbl_ssh_allreg_nov.61020,2.91000009
vbl_ssh_allreg_nov.61021,2.93000007
vbl_ssh_allreg_nov.61022,2.95000005
vbl_ssh_allreg_nov.61023,2.98000002
vbl_ssh_allreg_nov.61024,3
vbl_ssh_allreg_nov.61025,3.01999998
vbl_ssh_allreg_nov.61026,3.03999996
vbl_ssh_allreg_nov.61027,3.05999994
vbl_ssh_allreg_nov.61028,3.06999993
vbl_ssh_allreg_nov.61029,3.08999991
vbl_ssh_allreg_nov.61030,3.0999999
vbl_ssh_allreg_nov.61031,3.11999989
vbl_ssh_allreg_nov.61032,3.13000011
vbl_ssh_allreg_nov.61033,1.44000006
vbl_ssh_allreg_nov.61034,1.58000004
vbl_ssh_allreg_nov.61035,1.55999994
vbl_ssh_allreg_nov.61036,1.77999997
vbl_ssh_allreg_nov.61037,1.94000006
vbl_ssh_allreg_nov.61038,1.96000004
vbl_ssh_allreg_nov.61039,1.99000001
vbl_ssh_allreg_nov.61040,2
vbl_ssh_allreg_nov.61041,1.94000006
vbl_ssh_allreg_nov.61042,1.95000005
vbl_ssh_allreg_nov.61043,1.86000001
vbl_ssh_allreg_nov.61044,1.96000004
vbl_ssh_allreg_nov.61045,1.98000002
vbl_ssh_allreg_nov.61046,2.0999999
vbl_ssh_allreg_nov.61047,2.20000005
vbl_ssh_allreg_nov.43,4.01000023
vbl_ssh_allreg_nov.61048,2.28999996
vbl_ssh_allreg_nov.61049,2.32999992
vbl_ssh_allreg_nov.61050,2.3499999
vbl_ssh_allreg_nov.61051,2.33999991
vbl_ssh_allreg_nov.61052,2.32999992
vbl_ssh_allreg_nov.61053,2.32999992
vbl_ssh_allreg_nov.61054,2.32999992
vbl_ssh_allreg_nov.61055,2.31999993
vbl_ssh_allreg_nov.61056,2.30999994
vbl_ssh_allreg_nov.61057,2.27999997
vbl_ssh_allreg_nov.61058,2.31999993
vbl_ssh_allreg_nov.61059,2.3499999
vbl_ssh_allreg_nov.61060,2.41000009
vbl_ssh_allreg_nov.61061,2.5
vbl_ssh_allreg_nov.61062,2.56999993
vbl_ssh_allreg_nov.61063,2.6400001
vbl_ssh_allreg_nov.61064,2.69000006
vbl_ssh_allreg_nov.61065,2.72000003
vbl_ssh_allreg_nov.61066,2.75999999
vbl_ssh_allreg_nov.61067,2.77999997
vbl_ssh_allreg_nov.61068,2.80999994
vbl_ssh_allreg_nov.61069,2.83999991
vbl_ssh_allreg_nov.61070,2.88000011
vbl_ssh_allreg_nov.61071,2.91000009
vbl_ssh_allreg_nov.61072,2.93000007
vbl_ssh_allreg_nov.61073,2.95000005
vbl_ssh_allreg_nov.61074,2.97000003
vbl_ssh_allreg_nov.61075,3
vbl_ssh_allreg_nov.61076,3.01999998
vbl_ssh_allreg_nov.61077,3.03999996
vbl_ssh_allreg_nov.61078,3.04999995
vbl_ssh_allreg_nov.61079,3.06999993
vbl_ssh_allreg_nov.61080,3.08999991
vbl_ssh_allreg_nov.61081,3.1099999
vbl_ssh_allreg_nov.44,4.01999998
vbl_ssh_allreg_nov.61082,3.11999989
vbl_ssh_allreg_nov.61083,0.85000002
vbl_ssh_allreg_nov.61084,1.26999998
vbl_ssh_allreg_nov.61085,1.28999996
vbl_ssh_allreg_nov.61086,1.16999996
vbl_ssh_allreg_nov.61087,1.66999996
vbl_ssh_allreg_nov.61088,1.82000005
vbl_ssh_allreg_nov.61089,1.87
vbl_ssh_allreg_nov.61090,1.92999995
vbl_ssh_allreg_nov.61091,1.96000004
vbl_ssh_allreg_nov.61092,1.94000006
vbl_ssh_allreg_nov.61093,1.95000005
vbl_ssh_allreg_nov.61094,1.91999996
vbl_ssh_allreg_nov.61095,1.99000001
vbl_ssh_allreg_nov.61096,1.99000001
vbl_ssh_allreg_nov.61097,2.05999994
vbl_ssh_allreg_nov.61098,2.1400001
vbl_ssh_allreg_nov.61099,2.21000004
vbl_ssh_allreg_nov.61100,2.26999998
vbl_ssh_allreg_nov.61101,2.28999996
vbl_ssh_allreg_nov.61102,2.28999996
vbl_ssh_allreg_nov.61103,2.28999996
vbl_ssh_allreg_nov.61104,2.28999996
vbl_ssh_allreg_nov.61105,2.26999998
vbl_ssh_allreg_nov.61106,2.24000001
vbl_ssh_allreg_nov.61107,2.17000008
vbl_ssh_allreg_nov.61108,1.92999995
vbl_ssh_allreg_nov.61109,1.83000004
vbl_ssh_allreg_nov.61110,2.16000009
vbl_ssh_allreg_nov.61111,2.26999998
vbl_ssh_allreg_nov.61112,2.3900001
vbl_ssh_allreg_nov.61113,2.49000001
vbl_ssh_allreg_nov.61114,2.56999993
vbl_ssh_allreg_nov.61115,2.61999989
vbl_ssh_allreg_nov.61116,2.66000009
vbl_ssh_allreg_nov.61117,2.69000006
vbl_ssh_allreg_nov.61118,2.71000004
vbl_ssh_allreg_nov.61119,2.71000004
vbl_ssh_allreg_nov.61120,2.75
vbl_ssh_allreg_nov.61121,2.80999994
vbl_ssh_allreg_nov.61122,2.8599999
vbl_ssh_allreg_nov.61123,2.9000001
vbl_ssh_allreg_nov.61124,2.93000007
vbl_ssh_allreg_nov.61125,2.95000005
vbl_ssh_allreg_nov.61126,2.97000003
vbl_ssh_allreg_nov.61127,3
vbl_ssh_allreg_nov.61128,3.01999998
vbl_ssh_allreg_nov.61129,3.03999996
vbl_ssh_allreg_nov.61130,3.04999995
vbl_ssh_allreg_nov.61131,3.06999993
vbl_ssh_allreg_nov.61132,3.08999991
vbl_ssh_allreg_nov.61133,3.1099999
vbl_ssh_allreg_nov.61134,0.88999999
vbl_ssh_allreg_nov.61135,1.16999996
vbl_ssh_allreg_nov.61136,1.23000002
vbl_ssh_allreg_nov.61137,1.14999998
vbl_ssh_allreg_nov.61138,1.60000002
vbl_ssh_allreg_nov.61139,1.70000005
vbl_ssh_allreg_nov.61140,1.78999996
vbl_ssh_allreg_nov.61141,1.85000002
vbl_ssh_allreg_nov.61142,1.88
vbl_ssh_allreg_nov.61143,1.90999997
vbl_ssh_allreg_nov.61144,1.94000006
vbl_ssh_allreg_nov.61145,1.95000005
vbl_ssh_allreg_nov.61146,2
vbl_ssh_allreg_nov.61147,2
vbl_ssh_allreg_nov.61148,2.03999996
vbl_ssh_allreg_nov.61149,2.08999991
vbl_ssh_allreg_nov.61150,2.1500001
vbl_ssh_allreg_nov.61151,2.20000005
vbl_ssh_allreg_nov.61153,2.24000001
vbl_ssh_allreg_nov.61154,2.24000001
vbl_ssh_allreg_nov.61155,2.23000002
vbl_ssh_allreg_nov.61156,2.20000005
vbl_ssh_allreg_nov.61157,2.1400001
vbl_ssh_allreg_nov.61158,2.01999998
vbl_ssh_allreg_nov.61159,1.96000004
vbl_ssh_allreg_nov.61160,2.13000011
vbl_ssh_allreg_nov.61161,2.25
vbl_ssh_allreg_nov.61162,2.38000011
vbl_ssh_allreg_nov.61163,2.5
vbl_ssh_allreg_nov.61164,2.56999993
vbl_ssh_allreg_nov.61165,2.61999989
vbl_ssh_allreg_nov.61166,2.63000011
vbl_ssh_allreg_nov.61167,2.5999999
vbl_ssh_allreg_nov.61168,2.57999992
vbl_ssh_allreg_nov.61169,2.6099999
vbl_ssh_allreg_nov.61170,2.67000008
vbl_ssh_allreg_nov.61171,2.76999998
vbl_ssh_allreg_nov.61172,2.83999991
vbl_ssh_allreg_nov.61173,2.8900001
vbl_ssh_allreg_nov.61174,2.92000008
vbl_ssh_allreg_nov.61175,2.95000005
vbl_ssh_allreg_nov.61176,2.98000002
vbl_ssh_allreg_nov.61177,3
vbl_ssh_allreg_nov.61178,3.01999998
vbl_ssh_allreg_nov.61179,3.03999996
vbl_ssh_allreg_nov.61180,3.05999994
vbl_ssh_allreg_nov.61181,3.07999992
vbl_ssh_allreg_nov.61182,3.0999999
vbl_ssh_allreg_nov.61183,0.99000001
vbl_ssh_allreg_nov.61184,1.08000004
vbl_ssh_allreg_nov.61185,1.02999997
vbl_ssh_allreg_nov.61186,1.39999998
vbl_ssh_allreg_nov.45,4.01999998
vbl_ssh_allreg_nov.61187,1.59000003
vbl_ssh_allreg_nov.61188,1.65999997
vbl_ssh_allreg_nov.61189,1.75
vbl_ssh_allreg_nov.61190,1.75
vbl_ssh_allreg_nov.61191,1.84000003
vbl_ssh_allreg_nov.61192,1.88999999
vbl_ssh_allreg_nov.61193,1.92999995
vbl_ssh_allreg_nov.61194,1.99000001
vbl_ssh_allreg_nov.61195,2
vbl_ssh_allreg_nov.61196,2.01999998
vbl_ssh_allreg_nov.61197,2.04999995
vbl_ssh_allreg_nov.61198,2.0999999
vbl_ssh_allreg_nov.61199,2.1500001
vbl_ssh_allreg_nov.61200,2.18000007
vbl_ssh_allreg_nov.61201,2.19000006
vbl_ssh_allreg_nov.61202,2.18000007
vbl_ssh_allreg_nov.61203,2.16000009
vbl_ssh_allreg_nov.61204,2.13000011
vbl_ssh_allreg_nov.61205,2.05999994
vbl_ssh_allreg_nov.61206,1.89999998
vbl_ssh_allreg_nov.61207,1.87
vbl_ssh_allreg_nov.61208,2.07999992
vbl_ssh_allreg_nov.61209,2.30999994
vbl_ssh_allreg_nov.61210,2.44000006
vbl_ssh_allreg_nov.61211,2.52999997
vbl_ssh_allreg_nov.61212,2.58999991
vbl_ssh_allreg_nov.61213,2.6400001
