FID,jul_ssh
vbl_ssh_allreg_jul.49030,0.44
vbl_ssh_allreg_jul.49031,0.43000001
vbl_ssh_allreg_jul.49032,0.43000001
vbl_ssh_allreg_jul.49033,0.43000001
vbl_ssh_allreg_jul.49034,0.41999999
vbl_ssh_allreg_jul.49035,0.41999999
vbl_ssh_allreg_jul.49036,0.41999999
vbl_ssh_allreg_jul.49037,0.41
vbl_ssh_allreg_jul.49038,0.40000001
vbl_ssh_allreg_jul.49039,0.38999999
vbl_ssh_allreg_jul.49040,0.37
vbl_ssh_allreg_jul.49041,0.36000001
vbl_ssh_allreg_jul.49042,0.34
vbl_ssh_allreg_jul.49043,0.31999999
vbl_ssh_allreg_jul.49044,0.31
vbl_ssh_allreg_jul.49045,0.44999999
vbl_ssh_allreg_jul.49046,0.44999999
vbl_ssh_allreg_jul.49047,0.44
vbl_ssh_allreg_jul.49048,0.43000001
vbl_ssh_allreg_jul.49049,0.43000001
vbl_ssh_allreg_jul.49050,0.43000001
vbl_ssh_allreg_jul.49051,0.43000001
vbl_ssh_allreg_jul.49052,0.41999999
vbl_ssh_allreg_jul.49053,0.41
vbl_ssh_allreg_jul.49054,0.41
vbl_ssh_allreg_jul.49055,0.40000001
vbl_ssh_allreg_jul.49056,0.38999999
vbl_ssh_allreg_jul.49057,0.38
vbl_ssh_allreg_jul.49058,0.37
vbl_ssh_allreg_jul.49059,0.36000001
vbl_ssh_allreg_jul.49060,0.34
vbl_ssh_allreg_jul.49061,0.31
vbl_ssh_allreg_jul.49062,0.46000001
vbl_ssh_allreg_jul.49063,0.44999999
vbl_ssh_allreg_jul.49064,0.44999999
vbl_ssh_allreg_jul.49065,0.44
vbl_ssh_allreg_jul.49066,0.44
vbl_ssh_allreg_jul.49067,0.43000001
vbl_ssh_allreg_jul.49068,0.43000001
vbl_ssh_allreg_jul.49069,0.41999999
vbl_ssh_allreg_jul.49070,0.41999999
vbl_ssh_allreg_jul.49071,0.41
vbl_ssh_allreg_jul.49072,0.40000001
vbl_ssh_allreg_jul.49073,0.40000001
vbl_ssh_allreg_jul.49074,0.38999999
vbl_ssh_allreg_jul.49075,0.38
vbl_ssh_allreg_jul.49076,0.37
vbl_ssh_allreg_jul.49077,0.34999999
vbl_ssh_allreg_jul.49078,0.33000001
vbl_ssh_allreg_jul.49079,0.30000001
vbl_ssh_allreg_jul.49080,0.44999999
vbl_ssh_allreg_jul.49081,0.44999999
vbl_ssh_allreg_jul.49082,0.44
vbl_ssh_allreg_jul.49083,0.44
vbl_ssh_allreg_jul.49084,0.43000001
vbl_ssh_allreg_jul.49085,0.43000001
vbl_ssh_allreg_jul.49086,0.43000001
vbl_ssh_allreg_jul.49087,0.41999999
vbl_ssh_allreg_jul.49088,0.41999999
vbl_ssh_allreg_jul.49089,0.41
vbl_ssh_allreg_jul.49090,0.40000001
vbl_ssh_allreg_jul.49091,0.40000001
vbl_ssh_allreg_jul.49092,0.38999999
vbl_ssh_allreg_jul.49093,0.38
vbl_ssh_allreg_jul.49094,0.36000001
vbl_ssh_allreg_jul.49095,0.34
vbl_ssh_allreg_jul.49096,0.31999999
vbl_ssh_allreg_jul.49097,0.46000001
vbl_ssh_allreg_jul.49098,0.44999999
vbl_ssh_allreg_jul.49099,0.44999999
vbl_ssh_allreg_jul.49100,0.44999999
vbl_ssh_allreg_jul.49101,0.44
vbl_ssh_allreg_jul.49102,0.43000001
vbl_ssh_allreg_jul.49103,0.43000001
vbl_ssh_allreg_jul.49104,0.43000001
vbl_ssh_allreg_jul.49105,0.41999999
vbl_ssh_allreg_jul.49106,0.41999999
vbl_ssh_allreg_jul.49107,0.41
vbl_ssh_allreg_jul.49108,0.41
vbl_ssh_allreg_jul.49109,0.40000001
vbl_ssh_allreg_jul.49110,0.38999999
vbl_ssh_allreg_jul.49111,0.38
vbl_ssh_allreg_jul.49112,0.36000001
vbl_ssh_allreg_jul.49113,0.34999999
vbl_ssh_allreg_jul.49114,0.31
vbl_ssh_allreg_jul.49115,0.46000001
vbl_ssh_allreg_jul.49116,0.44999999
vbl_ssh_allreg_jul.49117,0.44999999
vbl_ssh_allreg_jul.49118,0.44999999
vbl_ssh_allreg_jul.49119,0.44
vbl_ssh_allreg_jul.49120,0.44
vbl_ssh_allreg_jul.49121,0.43000001
vbl_ssh_allreg_jul.49122,0.43000001
vbl_ssh_allreg_jul.49123,0.43000001
vbl_ssh_allreg_jul.49124,0.41999999
vbl_ssh_allreg_jul.49125,0.41999999
vbl_ssh_allreg_jul.49126,0.41
vbl_ssh_allreg_jul.49127,0.40000001
vbl_ssh_allreg_jul.49128,0.40000001
vbl_ssh_allreg_jul.49129,0.38999999
vbl_ssh_allreg_jul.49130,0.38
vbl_ssh_allreg_jul.49131,0.36000001
vbl_ssh_allreg_jul.49132,0.34
vbl_ssh_allreg_jul.49133,0.46000001
vbl_ssh_allreg_jul.49134,0.44999999
vbl_ssh_allreg_jul.49135,0.44999999
vbl_ssh_allreg_jul.49136,0.44999999
vbl_ssh_allreg_jul.49137,0.44
vbl_ssh_allreg_jul.49138,0.44
vbl_ssh_allreg_jul.49139,0.43000001
vbl_ssh_allreg_jul.49140,0.43000001
vbl_ssh_allreg_jul.49141,0.43000001
vbl_ssh_allreg_jul.49142,0.43000001
vbl_ssh_allreg_jul.49143,0.41999999
vbl_ssh_allreg_jul.49144,0.41999999
vbl_ssh_allreg_jul.49145,0.41
vbl_ssh_allreg_jul.49146,0.41
vbl_ssh_allreg_jul.49147,0.40000001
vbl_ssh_allreg_jul.49148,0.38999999
vbl_ssh_allreg_jul.49149,0.38
vbl_ssh_allreg_jul.49150,0.36000001
vbl_ssh_allreg_jul.49151,0.33000001
vbl_ssh_allreg_jul.49152,0.46000001
vbl_ssh_allreg_jul.49153,0.44999999
vbl_ssh_allreg_jul.49154,0.44999999
vbl_ssh_allreg_jul.49155,0.44999999
vbl_ssh_allreg_jul.49156,0.44
vbl_ssh_allreg_jul.49157,0.44
vbl_ssh_allreg_jul.49158,0.44
vbl_ssh_allreg_jul.49159,0.43000001
vbl_ssh_allreg_jul.49160,0.43000001
vbl_ssh_allreg_jul.49161,0.43000001
vbl_ssh_allreg_jul.49162,0.43000001
vbl_ssh_allreg_jul.49163,0.41999999
vbl_ssh_allreg_jul.49164,0.41999999
vbl_ssh_allreg_jul.49165,0.41
vbl_ssh_allreg_jul.49166,0.40000001
vbl_ssh_allreg_jul.49167,0.38999999
vbl_ssh_allreg_jul.49168,0.38
vbl_ssh_allreg_jul.49169,0.36000001
vbl_ssh_allreg_jul.49170,0.47
vbl_ssh_allreg_jul.49171,0.46000001
vbl_ssh_allreg_jul.49172,0.46000001
vbl_ssh_allreg_jul.49173,0.44999999
vbl_ssh_allreg_jul.49174,0.44999999
vbl_ssh_allreg_jul.49175,0.44
vbl_ssh_allreg_jul.49176,0.44
vbl_ssh_allreg_jul.49177,0.44
vbl_ssh_allreg_jul.49178,0.44
vbl_ssh_allreg_jul.49179,0.44
vbl_ssh_allreg_jul.49180,0.44
vbl_ssh_allreg_jul.49181,0.43000001
vbl_ssh_allreg_jul.49182,0.43000001
vbl_ssh_allreg_jul.49183,0.41999999
vbl_ssh_allreg_jul.49184,0.41
vbl_ssh_allreg_jul.49185,0.40000001
vbl_ssh_allreg_jul.49186,0.38999999
vbl_ssh_allreg_jul.49187,0.38
vbl_ssh_allreg_jul.49188,0.36000001
vbl_ssh_allreg_jul.49189,0.47
vbl_ssh_allreg_jul.49190,0.46000001
vbl_ssh_allreg_jul.49191,0.46000001
vbl_ssh_allreg_jul.49192,0.44999999
vbl_ssh_allreg_jul.49193,0.44999999
vbl_ssh_allreg_jul.49194,0.44999999
vbl_ssh_allreg_jul.49195,0.44
vbl_ssh_allreg_jul.49196,0.44
vbl_ssh_allreg_jul.49197,0.44
vbl_ssh_allreg_jul.49198,0.44999999
vbl_ssh_allreg_jul.49199,0.44
vbl_ssh_allreg_jul.49200,0.44
vbl_ssh_allreg_jul.49201,0.43000001
vbl_ssh_allreg_jul.49202,0.43000001
vbl_ssh_allreg_jul.49203,0.41999999
vbl_ssh_allreg_jul.49204,0.41999999
vbl_ssh_allreg_jul.49205,0.41
vbl_ssh_allreg_jul.49206,0.40000001
vbl_ssh_allreg_jul.49207,0.38
vbl_ssh_allreg_jul.49208,0.36000001
vbl_ssh_allreg_jul.49209,0.47
vbl_ssh_allreg_jul.49210,0.46000001
vbl_ssh_allreg_jul.49211,0.46000001
vbl_ssh_allreg_jul.49212,0.44999999
vbl_ssh_allreg_jul.49213,0.44999999
vbl_ssh_allreg_jul.49214,0.44999999
vbl_ssh_allreg_jul.49215,0.44999999
vbl_ssh_allreg_jul.49216,0.44999999
vbl_ssh_allreg_jul.49217,0.44999999
vbl_ssh_allreg_jul.49218,0.44
vbl_ssh_allreg_jul.49219,0.44
vbl_ssh_allreg_jul.49220,0.44
vbl_ssh_allreg_jul.49221,0.44
vbl_ssh_allreg_jul.49222,0.44
vbl_ssh_allreg_jul.49223,0.43000001
vbl_ssh_allreg_jul.49224,0.41999999
vbl_ssh_allreg_jul.49225,0.41
vbl_ssh_allreg_jul.49226,0.40000001
vbl_ssh_allreg_jul.49227,0.38
vbl_ssh_allreg_jul.49228,0.36000001
vbl_ssh_allreg_jul.49229,0.47
vbl_ssh_allreg_jul.49230,0.47
vbl_ssh_allreg_jul.49231,0.46000001
vbl_ssh_allreg_jul.49232,0.46000001
vbl_ssh_allreg_jul.49233,0.46000001
vbl_ssh_allreg_jul.49234,0.46000001
vbl_ssh_allreg_jul.49235,0.44999999
vbl_ssh_allreg_jul.49236,0.44999999
vbl_ssh_allreg_jul.49237,0.44999999
vbl_ssh_allreg_jul.49238,0.44999999
vbl_ssh_allreg_jul.49239,0.44999999
vbl_ssh_allreg_jul.49240,0.44999999
vbl_ssh_allreg_jul.49241,0.44
vbl_ssh_allreg_jul.49242,0.44
vbl_ssh_allreg_jul.49243,0.43000001
vbl_ssh_allreg_jul.49244,0.43000001
vbl_ssh_allreg_jul.49245,0.41
vbl_ssh_allreg_jul.49246,0.40000001
vbl_ssh_allreg_jul.49247,0.38999999
vbl_ssh_allreg_jul.49248,0.37
vbl_ssh_allreg_jul.49249,0.34999999
vbl_ssh_allreg_jul.49250,0.47999999
vbl_ssh_allreg_jul.49251,0.47
vbl_ssh_allreg_jul.49252,0.47
vbl_ssh_allreg_jul.49253,0.46000001
vbl_ssh_allreg_jul.49254,0.46000001
vbl_ssh_allreg_jul.49255,0.46000001
vbl_ssh_allreg_jul.49256,0.44999999
vbl_ssh_allreg_jul.49257,0.44999999
vbl_ssh_allreg_jul.49258,0.44999999
vbl_ssh_allreg_jul.49259,0.44999999
vbl_ssh_allreg_jul.49260,0.44
vbl_ssh_allreg_jul.49261,0.44
vbl_ssh_allreg_jul.49262,0.44
vbl_ssh_allreg_jul.49263,0.43000001
vbl_ssh_allreg_jul.49264,0.43000001
vbl_ssh_allreg_jul.49265,0.41999999
vbl_ssh_allreg_jul.49266,0.41
vbl_ssh_allreg_jul.49267,0.40000001
vbl_ssh_allreg_jul.49268,0.38
vbl_ssh_allreg_jul.49269,0.37
vbl_ssh_allreg_jul.49270,0.34
vbl_ssh_allreg_jul.49271,0.56
vbl_ssh_allreg_jul.49272,0.56
vbl_ssh_allreg_jul.49273,0.56
vbl_ssh_allreg_jul.49274,0.56
vbl_ssh_allreg_jul.49275,0.56
vbl_ssh_allreg_jul.49276,0.56
vbl_ssh_allreg_jul.49277,0.47999999
vbl_ssh_allreg_jul.49278,0.47
vbl_ssh_allreg_jul.49279,0.46000001
vbl_ssh_allreg_jul.49280,0.46000001
vbl_ssh_allreg_jul.49281,0.46000001
vbl_ssh_allreg_jul.49282,0.46000001
vbl_ssh_allreg_jul.49283,0.46000001
vbl_ssh_allreg_jul.49284,0.44999999
vbl_ssh_allreg_jul.49285,0.51999998
vbl_ssh_allreg_jul.49286,0.44999999
vbl_ssh_allreg_jul.49287,0.44999999
vbl_ssh_allreg_jul.49288,0.44
vbl_ssh_allreg_jul.49289,0.44999999
vbl_ssh_allreg_jul.49290,0.44
vbl_ssh_allreg_jul.49291,0.44
vbl_ssh_allreg_jul.49292,0.43000001
vbl_ssh_allreg_jul.49293,0.43000001
vbl_ssh_allreg_jul.49294,0.41999999
vbl_ssh_allreg_jul.49295,0.41
vbl_ssh_allreg_jul.49296,0.40000001
vbl_ssh_allreg_jul.49297,0.38
vbl_ssh_allreg_jul.49298,0.37
vbl_ssh_allreg_jul.49299,0.56
vbl_ssh_allreg_jul.49300,0.56
vbl_ssh_allreg_jul.49301,0.56
vbl_ssh_allreg_jul.49302,0.56
vbl_ssh_allreg_jul.49303,0.56
vbl_ssh_allreg_jul.49304,0.56
vbl_ssh_allreg_jul.49305,0.55000001
vbl_ssh_allreg_jul.49306,0.55000001
vbl_ssh_allreg_jul.49307,0.55000001
vbl_ssh_allreg_jul.49308,0.55000001
vbl_ssh_allreg_jul.49309,0.55000001
vbl_ssh_allreg_jul.49310,0.55000001
vbl_ssh_allreg_jul.49311,0.54000002
vbl_ssh_allreg_jul.49312,0.54000002
vbl_ssh_allreg_jul.49313,0.47
vbl_ssh_allreg_jul.49314,0.47
vbl_ssh_allreg_jul.49315,0.47
vbl_ssh_allreg_jul.49316,0.47
vbl_ssh_allreg_jul.49317,0.46000001
vbl_ssh_allreg_jul.49318,0.46000001
vbl_ssh_allreg_jul.49319,0.46000001
vbl_ssh_allreg_jul.49320,0.46000001
vbl_ssh_allreg_jul.49321,0.46000001
vbl_ssh_allreg_jul.49322,0.44999999
vbl_ssh_allreg_jul.49323,0.44999999
vbl_ssh_allreg_jul.49324,0.44999999
vbl_ssh_allreg_jul.49325,0.44999999
vbl_ssh_allreg_jul.49326,0.44999999
vbl_ssh_allreg_jul.49327,0.44
vbl_ssh_allreg_jul.49328,0.43000001
vbl_ssh_allreg_jul.49329,0.43000001
vbl_ssh_allreg_jul.49330,0.41999999
vbl_ssh_allreg_jul.49331,0.40000001
vbl_ssh_allreg_jul.49332,0.38999999
vbl_ssh_allreg_jul.49333,0.37
vbl_ssh_allreg_jul.49334,0.56
vbl_ssh_allreg_jul.49335,0.56
vbl_ssh_allreg_jul.49336,0.56
vbl_ssh_allreg_jul.49337,0.56
vbl_ssh_allreg_jul.49338,0.56
vbl_ssh_allreg_jul.49339,0.55000001
vbl_ssh_allreg_jul.49340,0.55000001
vbl_ssh_allreg_jul.49341,0.56
vbl_ssh_allreg_jul.49342,0.55000001
vbl_ssh_allreg_jul.49343,0.55000001
vbl_ssh_allreg_jul.49344,0.55000001
vbl_ssh_allreg_jul.49345,0.55000001
vbl_ssh_allreg_jul.49346,0.55000001
vbl_ssh_allreg_jul.49347,0.55000001
vbl_ssh_allreg_jul.49348,0.55000001
vbl_ssh_allreg_jul.49349,0.55000001
vbl_ssh_allreg_jul.49350,0.55000001
vbl_ssh_allreg_jul.49351,0.54000002
vbl_ssh_allreg_jul.49352,0.54000002
vbl_ssh_allreg_jul.49353,0.54000002
vbl_ssh_allreg_jul.49354,0.54000002
vbl_ssh_allreg_jul.49355,0.54000002
vbl_ssh_allreg_jul.49356,0.47
vbl_ssh_allreg_jul.49357,0.47
vbl_ssh_allreg_jul.49358,0.47
vbl_ssh_allreg_jul.49359,0.47
vbl_ssh_allreg_jul.49360,0.47
vbl_ssh_allreg_jul.49361,0.46000001
vbl_ssh_allreg_jul.49362,0.47
vbl_ssh_allreg_jul.49363,0.46000001
vbl_ssh_allreg_jul.49364,0.46000001
vbl_ssh_allreg_jul.49365,0.46000001
vbl_ssh_allreg_jul.49366,0.44999999
vbl_ssh_allreg_jul.49367,0.44999999
vbl_ssh_allreg_jul.49368,0.44999999
vbl_ssh_allreg_jul.49369,0.44999999
vbl_ssh_allreg_jul.49370,0.44999999
vbl_ssh_allreg_jul.49371,0.44
vbl_ssh_allreg_jul.49372,0.43000001
vbl_ssh_allreg_jul.49373,0.41999999
vbl_ssh_allreg_jul.49374,0.41
vbl_ssh_allreg_jul.49375,0.40000001
vbl_ssh_allreg_jul.49376,0.38999999
vbl_ssh_allreg_jul.49377,0.37
vbl_ssh_allreg_jul.49378,0.34
vbl_ssh_allreg_jul.49379,0.56
vbl_ssh_allreg_jul.49380,0.56
vbl_ssh_allreg_jul.49381,0.56
vbl_ssh_allreg_jul.49382,0.56
vbl_ssh_allreg_jul.49383,0.56
vbl_ssh_allreg_jul.49384,0.55000001
vbl_ssh_allreg_jul.49385,0.56
vbl_ssh_allreg_jul.49386,0.55000001
vbl_ssh_allreg_jul.49387,0.55000001
vbl_ssh_allreg_jul.49388,0.55000001
vbl_ssh_allreg_jul.49389,0.55000001
vbl_ssh_allreg_jul.49390,0.55000001
vbl_ssh_allreg_jul.49391,0.54000002
vbl_ssh_allreg_jul.49392,0.54000002
vbl_ssh_allreg_jul.49393,0.55000001
vbl_ssh_allreg_jul.49394,0.54000002
vbl_ssh_allreg_jul.49395,0.54000002
vbl_ssh_allreg_jul.49396,0.54000002
vbl_ssh_allreg_jul.49397,0.54000002
vbl_ssh_allreg_jul.49398,0.54000002
vbl_ssh_allreg_jul.49399,0.54000002
vbl_ssh_allreg_jul.49400,0.54000002
vbl_ssh_allreg_jul.49401,0.54000002
vbl_ssh_allreg_jul.49402,0.54000002
vbl_ssh_allreg_jul.49403,0.54000002
vbl_ssh_allreg_jul.49404,0.52999997
vbl_ssh_allreg_jul.49405,0.47999999
vbl_ssh_allreg_jul.49406,0.47
vbl_ssh_allreg_jul.49407,0.47
vbl_ssh_allreg_jul.49408,0.47
vbl_ssh_allreg_jul.49409,0.46000001
vbl_ssh_allreg_jul.49410,0.46000001
vbl_ssh_allreg_jul.49411,0.46000001
vbl_ssh_allreg_jul.49412,0.46000001
vbl_ssh_allreg_jul.49413,0.46000001
vbl_ssh_allreg_jul.49414,0.46000001
vbl_ssh_allreg_jul.49415,0.44999999
vbl_ssh_allreg_jul.49416,0.44999999
vbl_ssh_allreg_jul.49417,0.44999999
vbl_ssh_allreg_jul.49418,0.44999999
vbl_ssh_allreg_jul.49419,0.44999999
vbl_ssh_allreg_jul.49420,0.44
vbl_ssh_allreg_jul.49421,0.43000001
vbl_ssh_allreg_jul.49422,0.41999999
vbl_ssh_allreg_jul.49423,0.41
vbl_ssh_allreg_jul.49424,0.40000001
vbl_ssh_allreg_jul.49425,0.38999999
vbl_ssh_allreg_jul.49426,0.37
vbl_ssh_allreg_jul.49427,0.56
vbl_ssh_allreg_jul.49428,0.56
vbl_ssh_allreg_jul.49429,0.56
vbl_ssh_allreg_jul.49430,0.56
vbl_ssh_allreg_jul.49431,0.56
vbl_ssh_allreg_jul.49432,0.55000001
vbl_ssh_allreg_jul.49433,0.55000001
vbl_ssh_allreg_jul.49434,0.55000001
vbl_ssh_allreg_jul.49435,0.55000001
vbl_ssh_allreg_jul.49436,0.55000001
vbl_ssh_allreg_jul.49437,0.55000001
vbl_ssh_allreg_jul.49438,0.54000002
vbl_ssh_allreg_jul.49439,0.54000002
vbl_ssh_allreg_jul.49440,0.54000002
vbl_ssh_allreg_jul.49441,0.54000002
vbl_ssh_allreg_jul.49442,0.54000002
vbl_ssh_allreg_jul.49443,0.54000002
vbl_ssh_allreg_jul.49444,0.54000002
vbl_ssh_allreg_jul.49445,0.54000002
vbl_ssh_allreg_jul.49446,0.54000002
vbl_ssh_allreg_jul.49447,0.54000002
vbl_ssh_allreg_jul.49448,0.54000002
vbl_ssh_allreg_jul.49449,0.54000002
vbl_ssh_allreg_jul.49450,0.54000002
vbl_ssh_allreg_jul.49451,0.52999997
vbl_ssh_allreg_jul.49452,0.52999997
vbl_ssh_allreg_jul.49453,0.54000002
vbl_ssh_allreg_jul.49454,0.54000002
vbl_ssh_allreg_jul.49455,0.54000002
vbl_ssh_allreg_jul.49456,0.47
vbl_ssh_allreg_jul.49457,0.47
vbl_ssh_allreg_jul.49458,0.47
vbl_ssh_allreg_jul.49459,0.47
vbl_ssh_allreg_jul.49460,0.47
vbl_ssh_allreg_jul.49461,0.46000001
vbl_ssh_allreg_jul.49462,0.46000001
vbl_ssh_allreg_jul.49463,0.46000001
vbl_ssh_allreg_jul.49464,0.46000001
vbl_ssh_allreg_jul.49465,0.46000001
vbl_ssh_allreg_jul.49466,0.44999999
vbl_ssh_allreg_jul.49467,0.46000001
vbl_ssh_allreg_jul.49468,0.44999999
vbl_ssh_allreg_jul.49469,0.44999999
vbl_ssh_allreg_jul.49470,0.44999999
vbl_ssh_allreg_jul.49471,0.44999999
vbl_ssh_allreg_jul.49472,0.44
vbl_ssh_allreg_jul.49473,0.43000001
vbl_ssh_allreg_jul.49474,0.41999999
vbl_ssh_allreg_jul.49475,0.41
vbl_ssh_allreg_jul.49476,0.38999999
vbl_ssh_allreg_jul.49477,0.37
vbl_ssh_allreg_jul.49478,0.56
vbl_ssh_allreg_jul.49479,0.56
vbl_ssh_allreg_jul.49480,0.56
vbl_ssh_allreg_jul.49481,0.55000001
vbl_ssh_allreg_jul.49482,0.55000001
vbl_ssh_allreg_jul.49483,0.55000001
vbl_ssh_allreg_jul.49484,0.55000001
vbl_ssh_allreg_jul.49485,0.55000001
vbl_ssh_allreg_jul.49486,0.54000002
vbl_ssh_allreg_jul.49487,0.54000002
vbl_ssh_allreg_jul.49488,0.54000002
vbl_ssh_allreg_jul.49489,0.54000002
vbl_ssh_allreg_jul.49490,0.54000002
vbl_ssh_allreg_jul.49491,0.54000002
vbl_ssh_allreg_jul.49492,0.54000002
vbl_ssh_allreg_jul.49493,0.54000002
vbl_ssh_allreg_jul.49494,0.54000002
vbl_ssh_allreg_jul.49495,0.54000002
vbl_ssh_allreg_jul.49496,0.54000002
vbl_ssh_allreg_jul.49497,0.52999997
vbl_ssh_allreg_jul.49498,0.52999997
vbl_ssh_allreg_jul.49499,0.54000002
vbl_ssh_allreg_jul.49500,0.52999997
vbl_ssh_allreg_jul.49501,0.52999997
vbl_ssh_allreg_jul.49502,0.52999997
vbl_ssh_allreg_jul.49503,0.52999997
vbl_ssh_allreg_jul.49504,0.52999997
vbl_ssh_allreg_jul.49505,0.52999997
vbl_ssh_allreg_jul.49506,0.54000002
vbl_ssh_allreg_jul.49507,0.52999997
vbl_ssh_allreg_jul.49508,0.52999997
vbl_ssh_allreg_jul.49509,0.52999997
vbl_ssh_allreg_jul.49510,0.5
vbl_ssh_allreg_jul.49511,0.5
vbl_ssh_allreg_jul.49512,0.49000001
vbl_ssh_allreg_jul.49513,0.49000001
vbl_ssh_allreg_jul.49514,0.49000001
vbl_ssh_allreg_jul.49515,0.49000001
vbl_ssh_allreg_jul.49516,0.49000001
vbl_ssh_allreg_jul.49517,0.49000001
vbl_ssh_allreg_jul.49518,0.49000001
vbl_ssh_allreg_jul.49519,0.49000001
vbl_ssh_allreg_jul.49520,0.49000001
vbl_ssh_allreg_jul.49521,0.47999999
vbl_ssh_allreg_jul.49522,0.47999999
vbl_ssh_allreg_jul.49523,0.47999999
vbl_ssh_allreg_jul.49524,0.47999999
vbl_ssh_allreg_jul.49525,0.47999999
vbl_ssh_allreg_jul.49526,0.47999999
vbl_ssh_allreg_jul.49527,0.47999999
vbl_ssh_allreg_jul.49528,0.47
vbl_ssh_allreg_jul.49529,0.47
vbl_ssh_allreg_jul.49530,0.47
vbl_ssh_allreg_jul.49531,0.47
vbl_ssh_allreg_jul.49532,0.47
vbl_ssh_allreg_jul.49533,0.47
vbl_ssh_allreg_jul.49534,0.47
vbl_ssh_allreg_jul.49535,0.47
vbl_ssh_allreg_jul.49536,0.46000001
vbl_ssh_allreg_jul.49537,0.46000001
vbl_ssh_allreg_jul.49538,0.46000001
vbl_ssh_allreg_jul.49539,0.46000001
vbl_ssh_allreg_jul.49540,0.46000001
vbl_ssh_allreg_jul.49541,0.44999999
vbl_ssh_allreg_jul.49542,0.44999999
vbl_ssh_allreg_jul.49543,0.44
vbl_ssh_allreg_jul.49544,0.44
vbl_ssh_allreg_jul.49545,0.43000001
vbl_ssh_allreg_jul.49546,0.41999999
vbl_ssh_allreg_jul.49547,0.41
vbl_ssh_allreg_jul.49548,0.38999999
vbl_ssh_allreg_jul.49549,0.37
vbl_ssh_allreg_jul.49550,0.56
vbl_ssh_allreg_jul.49551,0.55000001
vbl_ssh_allreg_jul.49552,0.55000001
vbl_ssh_allreg_jul.49553,0.55000001
vbl_ssh_allreg_jul.49554,0.55000001
vbl_ssh_allreg_jul.49555,0.55000001
vbl_ssh_allreg_jul.49556,0.55000001
vbl_ssh_allreg_jul.49557,0.54000002
vbl_ssh_allreg_jul.49558,0.54000002
vbl_ssh_allreg_jul.49559,0.54000002
vbl_ssh_allreg_jul.49560,0.54000002
vbl_ssh_allreg_jul.49561,0.54000002
vbl_ssh_allreg_jul.49562,0.54000002
vbl_ssh_allreg_jul.49563,0.52999997
vbl_ssh_allreg_jul.49564,0.54000002
vbl_ssh_allreg_jul.49565,0.54000002
vbl_ssh_allreg_jul.49566,0.54000002
vbl_ssh_allreg_jul.49567,0.54000002
vbl_ssh_allreg_jul.49568,0.54000002
vbl_ssh_allreg_jul.49569,0.54000002
vbl_ssh_allreg_jul.49570,0.52999997
vbl_ssh_allreg_jul.49571,0.52999997
vbl_ssh_allreg_jul.49572,0.52999997
vbl_ssh_allreg_jul.49573,0.52999997
vbl_ssh_allreg_jul.49574,0.52999997
vbl_ssh_allreg_jul.49575,0.52999997
vbl_ssh_allreg_jul.49576,0.52999997
vbl_ssh_allreg_jul.49577,0.52999997
vbl_ssh_allreg_jul.49578,0.52999997
vbl_ssh_allreg_jul.49579,0.52999997
vbl_ssh_allreg_jul.49580,0.52999997
vbl_ssh_allreg_jul.49581,0.52999997
vbl_ssh_allreg_jul.49582,0.52999997
vbl_ssh_allreg_jul.49583,0.51999998
vbl_ssh_allreg_jul.49584,0.5
vbl_ssh_allreg_jul.49585,0.5
vbl_ssh_allreg_jul.49586,0.5
vbl_ssh_allreg_jul.49587,0.5
vbl_ssh_allreg_jul.49588,0.5
vbl_ssh_allreg_jul.49589,0.5
vbl_ssh_allreg_jul.49590,0.5
vbl_ssh_allreg_jul.49591,0.5
vbl_ssh_allreg_jul.49592,0.49000001
vbl_ssh_allreg_jul.49593,0.49000001
vbl_ssh_allreg_jul.49594,0.5
vbl_ssh_allreg_jul.49595,0.49000001
vbl_ssh_allreg_jul.49596,0.49000001
vbl_ssh_allreg_jul.49597,0.49000001
vbl_ssh_allreg_jul.49598,0.49000001
vbl_ssh_allreg_jul.49599,0.49000001
vbl_ssh_allreg_jul.49600,0.49000001
vbl_ssh_allreg_jul.49601,0.49000001
vbl_ssh_allreg_jul.49602,0.49000001
vbl_ssh_allreg_jul.49603,0.47999999
vbl_ssh_allreg_jul.49604,0.47999999
vbl_ssh_allreg_jul.49605,0.47999999
vbl_ssh_allreg_jul.49606,0.47
vbl_ssh_allreg_jul.49607,0.47
vbl_ssh_allreg_jul.49608,0.47
vbl_ssh_allreg_jul.49609,0.47
vbl_ssh_allreg_jul.49610,0.47
vbl_ssh_allreg_jul.49611,0.47
vbl_ssh_allreg_jul.49612,0.47
vbl_ssh_allreg_jul.49613,0.46000001
vbl_ssh_allreg_jul.49614,0.46000001
vbl_ssh_allreg_jul.49615,0.46000001
vbl_ssh_allreg_jul.49616,0.46000001
vbl_ssh_allreg_jul.49617,0.46000001
vbl_ssh_allreg_jul.49618,0.44999999
vbl_ssh_allreg_jul.49619,0.44999999
vbl_ssh_allreg_jul.49620,0.44999999
vbl_ssh_allreg_jul.49621,0.44
vbl_ssh_allreg_jul.49622,0.44
vbl_ssh_allreg_jul.49623,0.43000001
vbl_ssh_allreg_jul.49624,0.41999999
vbl_ssh_allreg_jul.49625,0.40000001
vbl_ssh_allreg_jul.49626,0.38
vbl_ssh_allreg_jul.49627,0.36000001
